i	token	mention	gold
44040	kann		
44041	sein	6282	(mention_id=6272|references=(entity=(entity_id=generic_0097|fullname=jemand|gender=u|specialcase_entity=generic)))
44042	Bündel		
44043	unter		
44044	den		
44045	Arm		
44046	nehmen		
44047	und		
44048	davongehen		
44049	?		
44050	Bah		
44051	!		
44052	Da		
44053	wäre		
44054	keine		
44055	Frau	6283	(mention_id=6273|references=(entity=(entity_id=entity_0246|fullname=Frau|gender=f)))
44056	mehr		
44057	bei		
44058	ihrem	6284	(mention_id=6274|references=(entity=(entity_id=entity_0246|fullname=Frau|gender=f)))
44059	Teuren	6285	(mention_id=6275|references=(entity=(entity_id=generic_0107|fullname=Ehemann|gender=u|specialcase_entity=generic)))
44060	.		
44061	Nein		
44062	,		
44063	nein		
44064	–		
44065	man	6286	
44066	söhnt		
44067	sich	6287	
44068	hübsch		
44069	wieder		
44070	aus		
44071	und		
44072	nimmt		
44073	Gelegenheit		
44074	,		
44075	es		
44076	dem		
44077	Herrn	6288	(mention_id=6276|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44078	der		
44079	Welt		
44080	mit		
44081	Zinsen		
44082	heimzuzahlen		
44083	.		
44084	Das		
44085	Versöhnen		
44086	macht		
44087	mir	6289	(mention_id=6277|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44088	auch		
44089	immer		
44090	großen		
44091	Spaß		
44092	.		
44093	Paß		
44094	nur		
44095	auf		
44096	,		
44097	Kleine	6290	(mention_id=6278|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44098	,		
44099	wie		
44100	lieb		
44101	Artur	6291	(mention_id=6279|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44102	sein		
44103	wird		
44104	,		
44105	wenn		
44106	er	6292	(mention_id=6280|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44107	zurückkommt		
44108	,		
44109	er	6293	(mention_id=6281|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44110	ist		
44111	auf		
44112	vier		
44113	Wochen		
44114	wieder		
44115	der		
44116	goldigste		
44117	,		
44118	beste		
44119	Mann	6294	(mention_id=6282|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44120	von		
44121	der		
44122	Welt		
44123	.		
44124	«		
44125	»		
44126	Mir	6295	(mention_id=6283|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44127	wäre		
44128	so		
44129	etwas		
44130	unmöglich		
44131	!		
44132	«		
44133	klang		
44134	plötzlich		
44135	Trudchens	6296	(mention_id=6284|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44136	Stimme		
44137	klar		
44138	und		
44139	fest		
44140	.		
44141	»		
44142	Heute		
44143	zum		
44144	Tode		
44145	erbittert		
44146	–		
44147	morgen		
44148	zum		
44149	Aufessen		
44150	zärtlich		
44151	,		
44152	es		
44153	ist		
44154	einfach		
44155	unwürdig		
44156	.		
44157	«		
44158	Frau	6297	(mention_id=6285|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44159	Jenny	6297	(mention_id=6285|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44160	schwieg		
44161	.		
44162	»		
44163	Ja		
44164	,		
44165	mein	6298	(mention_id=6286|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44166	Himmel		
44167	«		
44168	,		
44169	sagte		
44170	sie	6299	(mention_id=6287|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44171	dann		
44172	gähnend		
44173	,		
44174	»		
44175	einer	6300	(mention_id=6288|references=(entity=(entity_id=generic_0098|fullname=jemand|gender=u|specialcase_entity=generic)))
44176	ist		
44177	nicht		
44178	besser		
44179	als		
44180	der		
44181	andere	6301	(mention_id=6289|references=(entity=(entity_id=generic_0099|fullname=jemand|gender=u|specialcase_entity=generic)))
44182	!		
44183	Wenn		
44184	ich	6302	(mention_id=6290|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44185	mich	6303	(mention_id=6291|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44186	von		
44187	Artur	6304	(mention_id=6292|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44188	trennen		
44189	wollte		
44190	,		
44191	wer		
44192	weiß		
44193	,		
44194	was		
44195	ich	6305	(mention_id=6293|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44196	dafür		
44197	eintauschte		
44198	?		
44199	Heiraten		
44200	würde		
44201	ich	6306	(mention_id=6294|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44202	am		
44203	Ende		
44204	ja		
44205	doch		
44206	wieder		
44207	,		
44208	was		
44209	soll		
44210	man		
44211	sonst		
44212	anfangen		
44213	in		
44214	der		
44215	Welt		
44216	?		
44217	Apropos		
44218	!		
44219	Mama	6307	(mention_id=6295|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44220	hat		
44221	mit		
44222	dem		
44223	Rechtsanwalt	6308	(mention_id=6296|references=(entity=(entity_id=entity_0233|fullname=Anwalt Doktor Schneider|gender=m)))
44224	gesprochen		
44225	–		
44226	er	6309	(mention_id=6297|references=(entity=(entity_id=entity_0233|fullname=Anwalt Doktor Schneider|gender=m)))
44227	rät		
44228	dringend		
44229	,		
44230	die		
44231	ganze		
44232	Geschichte		
44233	in		
44234	diskretester		
44235	Weise		
44236	beizulegen		
44237	.		
44238	Mama	6310	(mention_id=6298|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44239	ist		
44240	zwar		
44241	anderer		
44242	Meinung		
44243	,		
44244	aber		
44245	Doktor	6311	(mention_id=6299|references=(entity=(entity_id=entity_0233|fullname=Anwalt Doktor Schneider|gender=m)))
44246	Schneider	6311	(mention_id=6299|references=(entity=(entity_id=entity_0233|fullname=Anwalt Doktor Schneider|gender=m)))
44247	erklärte		
44248	–		
44249	siehst		
44250	du	6312	(mention_id=6300|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44251	,		
44252	man		
44253	kann		
44254	gar		
44255	nicht		
44256	fort		
44257	,		
44258	wenn		
44259	man	6313	
44260	auch		
44261	will		
44262	–		
44263	,		
44264	das		
44265	wäre		
44266	kein		
44267	Scheidungsgrund		
44268	,		
44269	und		
44270	ich	6314	(mention_id=6301|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44271	sagte		
44272	auch		
44273	schon		
44274	zu		
44275	Mama	6315	(mention_id=6302|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44276	:		
44277	›		
44278	Gertrud	6316	(mention_id=6303|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44279	‹		
44280	,		
44281	sagte		
44282	ich	6317	(mention_id=6304|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44283	,		
44284	›		
44285	und		
44286	von		
44287	ihm	6318	(mention_id=6305|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
44288	gehen		
44289	?		
44290	Undenkbar		
44291	!		
44292	Sie	6319	(mention_id=6306|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44293	ist		
44294	ja		
44295	bis		
44296	zum		
44297	Wahnsinn		
44298	in		
44299	diesen		
44300	Mann	6320	(mention_id=6307|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
44301	vernarrt		
44302	.		
44303	Er	6321	(mention_id=6308|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
44304	könnte		
44305	,		
44306	glaube		
44307	ich	6322	(mention_id=6309|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44308	,		
44309	gemordet		
44310	haben		
44311	,		
44312	so		
44313	würde		
44314	sie	6323	(mention_id=6310|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44315	noch		
44316	einen		
44317	Entschuldigungsgrund		
44318	finden		
44319	für		
44320	ihn	6324	(mention_id=6311|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
44321	.		
44322	‹		
44323	Habe		
44324	ich	6325	(mention_id=6312|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44325	recht		
44326	?		
44327	«		
44328	Trudchen	6326	(mention_id=6313|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44329	litt		
44330	tausend		
44331	Qualen		
44332	.		
44333	Sie	6327	(mention_id=6314|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44334	rang		
44335	stumm		
44336	die		
44337	Hände		
44338	ineinander		
44339	,		
44340	und		
44341	ihre	6328	(mention_id=6315|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44342	Augen		
44343	sahen		
44344	starr		
44345	zu		
44346	dem		
44347	dunklen		
44348	Himmel		
44349	empor		
44350	,		
44351	an		
44352	dem		
44353	in		
44354	grünlich		
44355	blinkendem		
44356	Lichte		
44357	der		
44358	Abendstern		
44359	funkelte		
44360	.		
44361	Frau	6329	(mention_id=6316|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44362	Jenny	6329	(mention_id=6316|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44363	gähnte		
44364	wieder		
44365	.		
44366	»		
44367	Ja		
44368	,		
44369	denke		
44370	dir	6330	(mention_id=6317|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44371	nur		
44372	«		
44373	,		
44374	fuhr		
44375	sie	6331	(mention_id=6318|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44376	fort		
44377	,		
44378	»		
44379	du	6332	(mention_id=6319|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44380	weißt		
44381	noch		
44382	gar		
44383	nicht		
44384	,		
44385	was		
44386	wir	6333	(mention_id=6320|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44387	eigentlich		
44388	hatten		
44389	miteinander		
44390	,		
44391	Artur	6334	(mention_id=6321|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44392	und		
44393	ich	6335	(mention_id=6322|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44394	.		
44395	Er	6336	(mention_id=6323|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44396	machte		
44397	mir	6337	(mention_id=6324|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44398	Vorwürfe		
44399	,		
44400	ich	6338	
44401	verbrauche		
44402	zu		
44403	viel		
44404	für		
44405	meine	6339	(mention_id=6325|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44406	Toilette		
44407	.		
44408	Natürlich		
44409	eine		
44410	Ableitung		
44411	seines	6340	(mention_id=6326|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44412	Zornes		
44413	von		
44414	etwas		
44415	anderem		
44416	–		
44417	es		
44418	waren		
44419	Geschäftsbriefe		
44420	da		
44421	,		
44422	vermutlich		
44423	mit		
44424	unangenehmen		
44425	Nachrichten		
44426	.		
44427	Ich	6341	(mention_id=6327|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44428	erwiderte		
44429	,		
44430	das		
44431	gehe		
44432	ihn	6342	(mention_id=6328|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44433	nichts		
44434	an		
44435	,		
44436	ich	6343	(mention_id=6329|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44437	bekümmere		
44438	mich	6344	(mention_id=6330|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44439	auch		
44440	nicht		
44441	um		
44442	seine	6345	(mention_id=6331|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44443	Ausgaben		
44444	.		
44445	Da		
44446	wurde		
44447	er	6346	(mention_id=6332|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44448	unangenehm		
44449	und		
44450	warf		
44451	mir	6347	(mention_id=6333|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44452	vor		
44453	,		
44454	ich	6348	(mention_id=6334|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44455	hätte		
44456	in		
44457	Nizza		
44458	die		
44459	Toiletten		
44460	der		
44461	eleganten		
44462	Französinnen	6349	(mention_id=6335|references=(entity=(entity_id=entity_0264|fullname=Französinnen|gender=f|specialcase_entity=group)))
44463	kopieren		
44464	wollen		
44465	.		
44466	Es		
44467	ist		
44468	aber		
44469	nicht		
44470	wahr		
44471	,		
44472	ich	6350	(mention_id=6336|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44473	hatte		
44474	mir	6351	(mention_id=6337|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44475	nur		
44476	zwei		
44477	Roben		
44478	gekauft		
44479	.		
44480	Gott		(mention_id=6338|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
44481	ja		
44482	,		
44483	sie		
44484	waren		
44485	etwas		
44486	teurer		
44487	,		
44488	als		
44489	wenn		
44490	sie		
44491	mein	6352	(mention_id=6339|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44492	Schneider	6353	(mention_id=6340|references=(entity=(entity_id=entity_0268|fullname=Schneider|gender=m)))
44493	in		
44494	Berlin		
44495	macht		
44496	.		
44497	Natürlich		
44498	sagte		
44499	ich	6354	(mention_id=6341|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44500	wieder		
44501	:		
44502	›		
44503	Das		
44504	geht		
44505	dich	6355	(mention_id=6342|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44506	gar		
44507	nichts		
44508	an		
44509	,		
44510	denn		
44511	ich	6356	(mention_id=6343|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44512	bezahle		
44513	sie		
44514	!		
44515	‹		
44516	Darauf		
44517	sprach		
44518	er	6357	(mention_id=6344|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44519	sehr		
44520	moralisch		
44521	von		
44522	ehrbaren		
44523	Frauen	6358	(mention_id=6345|references=(entity=(entity_id=generic_0108|fullname=ehrbare deutsche Frauen|gender=u|specialcase_entity=generic)))
44524	und		
44525	deutschen		
44526	Frauen	6359	(mention_id=6346|references=(entity=(entity_id=generic_0109|fullname=ehrbare deutsche Frauen|gender=u|specialcase_entity=generic)))
44527	,		
44528	die	6360	(mention_id=6347|references=(entity=(entity_id=generic_0110|fullname=ehrbare deutsche Frauen|gender=u|specialcase_entity=generic)))
44529	des		
44530	Hauses		
44531	Wohlstand		
44532	mehren		
44533	helfen		
44534	.		
44535	Es		
44536	wären		
44537	schon		
44538	andere		
44539	Vermögen		
44540	verschwendet		
44541	worden		
44542	wie		
44543	das		
44544	unsere	6361	(mention_id=6348|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44545	;		
44546	und		
44547	wenn		
44548	man		
44549	der		
44550	Sache		
44551	auf		
44552	den		
44553	Grund		
44554	gehe		
44555	,		
44556	trage		
44557	allemal		
44558	›		
44559	Madame	6362	(mention_id=6349|references=(entity=(entity_id=generic_0111|fullname=Madame|gender=u|specialcase_entity=generic)))
44560	‹		
44561	die		
44562	Schuld		
44563	.		
44564	Er	6363	(mention_id=6350|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44565	tadelte		
44566	Mama	6364	(mention_id=6351|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44567	,		
44568	die	6365	(mention_id=6352|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44569	sich	6366	(mention_id=6353|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44570	geradezu		
44571	lächerlich		
44572	mache		
44573	mit		
44574	ihren	6367	(mention_id=6354|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44575	jugendlichen		
44576	Kostümen		
44577	,		
44578	und		
44579	zuletzt		
44580	erklärte		
44581	er	6368	(mention_id=6355|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44582	,		
44583	wir	6369	(mention_id=6356|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44584	hätten		
44585	Pflichten		
44586	für		
44587	unsere	6370	(mention_id=6357|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44588	künftigen		
44589	Kinder	6371	(mention_id=6358|references=(entity=(entity_id=entity_0273|fullname=zukünftige Kinder von Jenny & Artur|gender=u|specialcase_entity=group,nonfact)))
44590	.		
44591	Der		
44592	Himmel		
44593	soll		
44594	mich	6372	(mention_id=6359|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44595	behüten		
44596	!		
44597	Mein	6373	(mention_id=6360|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44598	armes		
44599	,		
44600	süßes		
44601	Walterchen		(mention_id=6361|references=(entity=(entity_id=entity_0020|fullname=Walterchen Fredrich|gender=m)))
44602	habe		
44603	ich	6374	(mention_id=6362|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44604	hergeben		
44605	müssen		
44606	,		
44607	ich	6375	(mention_id=6363|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44608	will		
44609	kein		
44610	anderes		
44611	.		
44612	Der		
44613	Schmerz		
44614	,		
44615	ihn	6376	(mention_id=6364|references=(entity=(entity_id=entity_0020|fullname=Walterchen Fredrich|gender=m)))
44616	zu		
44617	verlieren		
44618	,		
44619	war		
44620	zu		
44621	groß		
44622	,		
44623	ich	6377	(mention_id=6365|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44624	würde		
44625	vor		
44626	ewiger		
44627	Angst		
44628	sterben		
44629	.		
44630	Kurz		
44631	und		
44632	gut		
44633	,		
44634	er	6378	(mention_id=6366|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44635	spielte		
44636	den		
44637	richtigen		
44638	kleinstädtischen		
44639	Philister	6379	(mention_id=6367|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)|specialcase_reference=figurative))
44640	und		
44641	zuletzt		
44642	noch		
44643	gar		
44644	den		
44645	Otello	6380	(mention_id=6368|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)|specialcase_reference=figurative))
44646	,		
44647	indem		
44648	er	6381	(mention_id=6369|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44649	behauptete		
44650	,		
44651	Rittmeister	6382	(mention_id=6370|references=(entity=(entity_id=entity_0140|fullname=Rittmeister von Brelow|gender=m)))
44652	von	6382	(mention_id=6370|references=(entity=(entity_id=entity_0140|fullname=Rittmeister von Brelow|gender=m)))
44653	Brelow	6382	(mention_id=6370|references=(entity=(entity_id=entity_0140|fullname=Rittmeister von Brelow|gender=m)))
44654	grüßte		
44655	mich	6383	(mention_id=6371|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44656	immer		
44657	so		
44658	unverschämt		
44659	vertraulich		
44660	.		
44661	Mir	6384	(mention_id=6372|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44662	riß		
44663	die		
44664	Geduld		
44665	.		
44666	Ich	6385	(mention_id=6373|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44667	schlug		
44668	ihm	6386	(mention_id=6374|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44669	vor		
44670	,		
44671	wir	6387	(mention_id=6375|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44672	könnten		
44673	uns	6388	(mention_id=6376|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44674	ja		
44675	trennen		
44676	.		
44677	Verstehe		
44678	mich	6389	(mention_id=6377|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44679	recht		
44680	,		
44681	ich	6390	(mention_id=6378|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44682	sagte		
44683	es		
44684	nur		
44685	so		
44686	,		
44687	denn		
44688	in		
44689	Wahrheit		
44690	–		
44691	er	6391	(mention_id=6379|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44692	ist		
44693	ziemlich		
44694	folgsam		
44695	,		
44696	wenn		
44697	man		
44698	ihm	6392	(mention_id=6380|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
44699	die		
44700	Zügel		
44701	kurz		
44702	hält		
44703	.		
44704	Und		
44705	wie		
44706	schon		
44707	erwähnt		
44708	,		
44709	man		
44710	kommt		
44711	auch		
44712	nicht		
44713	los		
44714	um		
44715	ein		
44716	Nichts		
44717	.		
44718	›		
44719	Ich	6393	(mention_id=6381|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44720	gehe		
44721	sofort		
44722	!		
44723	‹		
44724	rief		
44725	ich	6394	(mention_id=6382|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44726	endlich		
44727	weinend		
44728	und		
44729	lief		
44730	zu		
44731	Mama	6395	(mention_id=6383|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44732	!		
44733	«		
44734	»		
44735	Höre		
44736	auf		
44737	,		
44738	ich	6396	(mention_id=6384|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44739	bitte		
44740	dich	6397	(mention_id=6385|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44741	«		
44742	,		
44743	sagte		
44744	Trudchen	6398	(mention_id=6386|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44745	,		
44746	hastig		
44747	aufstehend		
44748	.		
44749	Sie	6399	(mention_id=6387|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44750	klingelte		
44751	nach		
44752	Licht		
44753	,		
44754	und		
44755	als		
44756	Johanne	6400	(mention_id=6388|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
44757	die		
44758	Lampe		
44759	brachte		
44760	,		
44761	beleuchtete		
44762	sie	6401	
44763	ein		
44764	fieberrotes		
44765	Gesicht		
44766	und		
44767	Augen		
44768	,		
44769	wie		
44770	verschwollen		
44771	von		
44772	heißen		
44773	Tränen		
44774	;		
44775	und		
44776	Trudchen	6402	(mention_id=6389|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44777	hatte		
44778	doch		
44779	nicht		
44780	geweint		
44781	.		
44782	»		
44783	Wie		
44784	du	6403	(mention_id=6390|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44785	aussiehst		
44786	,		
44787	Kind	6404	(mention_id=6391|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44788	«		
44789	,		
44790	bemerkte		
44791	Jenny	6405	(mention_id=6392|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44792	.		
44793	»		
44794	Ja		
44795	,		
44796	was		
44797	soll		
44798	denn		
44799	nun		
44800	werden		
44801	?		
44802	Ich	6406	(mention_id=6393|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44803	muß		
44804	Mama	6407	(mention_id=6394|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
44805	Bescheid		
44806	bringen		
44807	,		
44808	lediglich		
44809	deshalb		
44810	kam		
44811	ich	6408	(mention_id=6395|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44812	.		
44813	«		
44814	Sie	6409	(mention_id=6396|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44815	warf		
44816	einen		
44817	Blick		
44818	auf		
44819	die		
44820	zierliche		
44821	Uhr		
44822	über		
44823	dem		
44824	Schreibtisch		
44825	.		
44826	»		
44827	In		
44828	fünf		
44829	Minuten		
44830	neun		
44831	Uhr		
44832	–		
44833	ich	6410	(mention_id=6397|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44834	muß		
44835	heim		
44836	.		
44837	Bitte		
44838	,		
44839	sage		
44840	,		
44841	wie		
44842	gedenkt		
44843	ihr	6411	(mention_id=6398|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
44844	die		
44845	Sache		
44846	zu		
44847	arrangieren		
44848	?		
44849	«		
44850	»		
44851	Ihr	6412	(mention_id=6399|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
44852	werdet		
44853	Nachricht		
44854	erhalten		
44855	–		
44856	morgen		
44857	–		
44858	übermorgen		
44859	–		
44860	,		
44861	ich	6413	(mention_id=6400|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44862	weiß		
44863	es		
44864	noch		
44865	nicht		
44866	«		
44867	,		
44868	stammelte		
44869	die		
44870	junge		
44871	Frau	6414	(mention_id=6401|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
44872	,		
44873	die		
44874	Hand		
44875	an		
44876	die		
44877	schmerzende		
44878	Stirn		
44879	gepreßt		
44880	.		
44881	»		
