i	token	mention	gold
122890	Werth		
122891	haben		
122892	wird		
122893	:		
122894	kurz		
122895	sie	14295	(mention_id=14485|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4904|fullname=generic_1249|gender=u|specialcase_entity=generic)))
122896	steigern		
122897	jedenfalls		
122898	.		
122899	Da		
122900	aber		
122901	ein		
122902	Vorsiedler	14296	(mention_id=14486|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4905|fullname=generic_1250|gender=u|specialcase_entity=generic)))
122903	da		
122904	ist		
122905	,		
122906	so		
122907	wollen		
122908	sie	14297	(mention_id=14487|references=(entity=(entity_id=generic_4906|fullname=generic_1251|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122909	freilich		
122910	nicht		
122911	rücksichtslos		
122912	sein		
122913	.		
122914	Zu		
122915	seinen	14298	(mention_id=14488|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4907|fullname=generic_1252|gender=u|specialcase_entity=generic)))
122916	Gunsten		
122917	stehen		
122918	sie	14299	(mention_id=14489|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4908|fullname=generic_1253|gender=u|specialcase_entity=generic)))
122919	von		
122920	dem		
122921	Handel		
122922	ab		
122923	und		
122924	bitten		
122925	sich	14300	(mention_id=14490|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4909|fullname=generic_1254|gender=u|specialcase_entity=generic)))
122926	nur		
122927	ein		
122928	„		
122929	hush-money		
122930	“		
122931	von		
122932	etwa		
122933	fünf		
122934	oder		
122935	zehn		
122936	Dollars		
122937	aus		
122938	.		
122939	Diese		
122940	kleine		
122941	Erkenntlichkeit		
122942	dürfen		
122943	sie	14301	(mention_id=14491|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4910|fullname=generic_1255|gender=u|specialcase_entity=generic)))
122944	billig		
122945	in		
122946	Anspruch		
122947	nehmen		
122948	.		
122949	Wer		
122950	wollte		
122951	sie		
122952	verweigern		
122953	?		
122954	Es		
122955	wäre		
122956	sein	14302	(mention_id=14492|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4911|fullname=generic_1256|gender=u|specialcase_entity=generic)))
122957	eigener		
122958	Schaden		
122959	.		
122960	Der		
122961	arme		
122962	Settler	14303	(mention_id=14493|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4912|fullname=generic_1257|gender=u|specialcase_entity=generic)))
122963	zahlt		
122964	es		
122965	denn		
122966	auch		
122967	.		
122968	So		
122969	muß		
122970	er	14304	(mention_id=14494|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4913|fullname=generic_1258|gender=u|specialcase_entity=generic)))
122971	sich	14305	(mention_id=14495|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4914|fullname=generic_1259|gender=u|specialcase_entity=generic)))
122972	sein	14306	(mention_id=14496|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4915|fullname=generic_1260|gender=u|specialcase_entity=generic)))
122973	Vorkaufsrecht		
122974	kaufen		
122975	,		
122976	das		
122977	er	14307	(mention_id=14497|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4916|fullname=generic_1261|gender=u|specialcase_entity=generic)))
122978	durch		
122979	die		
122980	„		
122981	freien		
122982	und		
122983	aufgeklärten		
122984	Institutionen		
122985	“		
122986	dieses		
122987	Landes		
122988	hoch-wohl-klingender		
122989	Weise		
122990	umsonst		
122991	hat		
122992	.		
122993	Manchmal		
122994	darf		
122995	er	14308	(mention_id=14498|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4917|fullname=generic_1262|gender=u|specialcase_entity=generic)))
122996	freilich		
122997	das		
122998	hush-money		
122999	ungestraft		
123000	verweigern		
123001	.		
123002	Zuweilen		
123003	statuirt		
123004	aber		
123005	auch		
123006	der		
123007	Scheinkäufer	14309	(mention_id=14499|references=(entity=(entity_id=generic_4918|fullname=generic_1263|gender=u|specialcase_entity=generic)))
123008	ein		
123009	Exempel		
123010	und		
123011	kauft		
123012	wirklich		
123013	.		
123014	Den		
123015	Kaufschilling		
123016	bringt		
123017	er	14310	(mention_id=14500|references=(entity=(entity_id=generic_4919|fullname=generic_1264|gender=u|specialcase_entity=generic)))
123018	durch		
123019	die		
123020	Hilfe		
123021	seiner	14311	(mention_id=14501|references=(entity=(entity_id=generic_4920|fullname=generic_1265|gender=u|specialcase_entity=generic)))
123022	Zunftgenossen	14312	(mention_id=14502|references=(entity=(entity_id=generic_4921|fullname=generic_1266|gender=u|specialcase_entity=generic)))
123023	zusammen		
123024	.		
123025	Ein		
123026	solcher		
123027	Fall		
123028	wirkt		
123029	dann		
123030	gleich		
123031	vielen		
123032	.		
123033	Der		
123034	Settler	14313	(mention_id=14503|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4922|fullname=generic_1267|gender=u|specialcase_entity=generic)))
123035	kann		
123036	nie		
123037	wissen		
123038	,		
123039	was		
123040	für		
123041	eine		
123042	Potenz		
123043	er	14314	(mention_id=14504|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4923|fullname=generic_1268|gender=u|specialcase_entity=generic)))
123044	vor		
123045	sich	14315	(mention_id=14505|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4924|fullname=generic_1269|gender=u|specialcase_entity=generic)))
123046	hat		
123047	.		
123048	Er	14316	(mention_id=14506|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4925|fullname=generic_1270|gender=u|specialcase_entity=generic)))
123049	läßt		
123050	sich	14317	(mention_id=14507|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4926|fullname=generic_1271|gender=u|specialcase_entity=generic)))
123051	also		
123052	,		
123053	es		
123054	schmerze		
123055	wie's		
123056	wolle		
123057	,		
123058	gutwillig		
123059	brandschatzen		
123060	.		
123061	Daß		
123062	man		
123063	auf		
123064	jeder		
123065	Landauction		
123066	,		
123067	fuhr		
123068	Anhorst	14318	(mention_id=14508|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123069	fort		
123070	,		
123071	einem		
123072	solchen		
123073	hush-money-Reiter		(mention_id=14509|references=(entity=(entity_id=generic_4927|fullname=generic_1272|gender=u|specialcase_entity=generic)))
123074	begegnen		
123075	werde		
123076	,		
123077	darauf		
123078	kann		
123079	man		
123080	schon		
123081	längst		
123082	und		
123083	regelmäßig		
123084	gefaßt		
123085	sein		
123086	.		
123087	Die		
123088	Entsittlichung		
123089	der		
123090	Bevölkerung	14319	(mention_id=14510|references=(entity=(entity_id=generic_4928|fullname=generic_1273|gender=u|specialcase_entity=generic)))
123091	schreitet		
123092	noch		
123093	mehr		
123094	vor		
123095	,		
123096	als		
123097	diese		(mention_id=14511|references=(entity=(entity_id=generic_4929|fullname=generic_1274|gender=u|specialcase_entity=generic)))
123098	selbst		
123099	.		
123100	Auch		
123101	ich	14320	(mention_id=14512|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123102	kam		
123103	auf		
123104	diese		
123105	Lisboner		
123106	Auction		
123107	in		
123108	keiner		
123109	bessern		
123110	Erwartung		
123111	.		
123112	Ja		
123113	,		
123114	ich	14321	(mention_id=14513|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123115	glaubte		
123116	gefaßt		
123117	zu		
123118	sein		
123119	.		
123120	Leider		
123121	!		
123122	dem		
123123	gegenüber		
123124	,		
123125	was		
123126	mich	14322	(mention_id=14514|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123127	erwartete		
123128	,		
123129	ging		
123130	mir	14323	(mention_id=14515|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123131	die		
123132	Fassung		
123133	aus		
123134	in		
123135	Börse		
123136	wie		
123137	in		
123138	Gemüth		
123139	.		
123140	Nicht		
123141	ein		
123142	,		
123143	fünf		
123144	hush-money-Wölfe		(mention_id=14516|references=(entity=(entity_id=entity_0789|fullname=ein Industrieritter|gender=m)),(entity=(entity_id=entity_0787|fullname=zweiter Industrieritter|gender=m)),(entity=(entity_id=entity_0786|fullname=dritter Industrieritter|gender=m)),(entity=(entity_id=entity_0785|fullname=vierter Industrieritter|gender=m)),(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123145	nahmen		
123146	mich	14324	(mention_id=14517|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123147	diesmal		
123148	in		
123149	Empfang		
123150	.		
123151	Das		
123152	war		
123153	mir	14325	(mention_id=14518|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123154	überwältigend-neu		
123155	!		
123156	Ach		
123157	,		
123158	mein	14326	(mention_id=14519|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123159	Herr	14327	(mention_id=14520|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123160	!		
123161	ich	14328	(mention_id=14521|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123162	habe		
123163	in		
123164	den		
123165	Städten		
123166	viel		
123167	Unglück		
123168	erlebt		
123169	:		
123170	die		
123171	Bowery-Jungen	14329	(mention_id=14522|references=(entity=(entity_id=entity_0807|fullname=BoweryJungen|gender=m|specialcase_entity=group)))
123172	zu		
123173	Neuyork		
123174	haben		
123175	mich	14330	(mention_id=14523|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123176	gewaltsam		
123177	geplündert		
123178	,		
123179	die		
123180	Quäcker	14331	(mention_id=14524|references=(entity=(entity_id=entity_0823|fullname=Quäker|gender=m)))
123181	zu		
123182	Philadelphia		
123183	gaben		
123184	in		
123185	Geld-		
123186	und		
123187	Wechselsachen		
123188	falsch		
123189	Zeugniß		
123190	wider		
123191	mich	14332	(mention_id=14525|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123192	,		
123193	und		
123194	die		
123195	ersten		
123196	Häuser		
123197	in		
123198	Cincinnati		
123199	bankrotirten		
123200	mich	14333	(mention_id=14526|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123201	nieder		
123202	,		
123203	während		
123204	sie	14334	(mention_id=14527|references=(entity=(entity_id=entity_0802|fullname=erste Häuser in Cincinnati|gender=u|specialcase_entity=group)))
123205	selbst		
123206	ihren	14335	(mention_id=14528|references=(entity=(entity_id=entity_0802|fullname=erste Häuser in Cincinnati|gender=u|specialcase_entity=group)))
123207	pile		
123208	dabei		
123209	machten		
123210	.		
123211	In		
123212	dieser		
123213	Wildniß		
123214	,		
123215	mit		
123216	dieser		
123217	Kieselfaust		
123218	,		
123219	glaubt'		
123220	ich	14336	(mention_id=14529|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123221	um		
123222	den		
123223	Preis		
123224	Alles		
123225	dessen		
123226	,		
123227	was		
123228	das		
123229	Leben		
123230	schön		
123231	macht		
123232	,		
123233	das		
123234	Leben		
123235	behaupten		
123236	zu		
123237	können		
123238	.		
123239	Umsonst		
123240	.		
123241	Es		
123242	geht		
123243	noch		
123244	einmal		
123245	nicht		
123246	.		
123247	Viermal		
123248	,		
123249	wie		
123250	Sie	14337	(mention_id=14530|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123251	sahen		
123252	,		
123253	zog		
123254	ich	14338	(mention_id=14531|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123255	meine	14339	(mention_id=14532|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123256	Brieftasche		
123257	und		
123258	fütterte		
123259	die		
123260	Wölfe		(mention_id=14533|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
123261	;		
123262	was		
123263	ein		
123264	Mensch	14340	(mention_id=14534|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123265	geben		
123266	kann		
123267	,		
123268	der	14341	(mention_id=14535|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123269	entschlossen		
123270	ist		
123271	,		
123272	lieber		
123273	sämmtliches		
123274	Ackergeräth		
123275	aus		
123276	Eisen		
123277	zu		
123278	verkaufen		
123279	und		
123280	mit		
123281	hölzernen		
123282	Stangen		
123283	und		
123284	zehnfacher		
123285	Anstrengung		
123286	zu		
123287	arbeiten		
123288	,		
123289	das		
123290	gab		
123291	ich	14342	(mention_id=14536|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123292	diesen		
123293	Unbarmherzigen	14343	(mention_id=14537|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)),(entity=(entity_id=entity_0789|fullname=ein Industrieritter|gender=m)),(entity=(entity_id=entity_0787|fullname=zweiter Industrieritter|gender=m)),(entity=(entity_id=entity_0786|fullname=dritter Industrieritter|gender=m)),(entity=(entity_id=entity_0785|fullname=vierter Industrieritter|gender=m)))
123294	dahin		
123295	,		
123296	um		
123297	mein	14344	(mention_id=14538|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123298	letztes		
123299	unwirthliches		
123300	Waldasyl		
123301	festzuhalten		
123302	.		
123303	Umsonst		
123304	.		
123305	Viere	14345	(mention_id=14539|references=(entity=(entity_id=entity_0789|fullname=ein Industrieritter|gender=m)),(entity=(entity_id=entity_0787|fullname=zweiter Industrieritter|gender=m)),(entity=(entity_id=entity_0786|fullname=dritter Industrieritter|gender=m)),(entity=(entity_id=entity_0785|fullname=vierter Industrieritter|gender=m)))
123306	konnt'		
123307	ich	14346	(mention_id=14540|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123308	befriedigen		
123309	,		
123310	den		
123311	fünften	14347	(mention_id=14541|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123312	nicht		
123313	mehr		
123314	.		
123315	Der	14348	(mention_id=14542|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123316	ist		
123317	unter		
123318	den		
123319	Wölfen		(mention_id=14543|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)|specialcase_reference=figurative))
123320	der		
123321	Wehrwolf	14349	(mention_id=14544|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)|specialcase_reference=figurative))
123322	.		
123323	Sehen		
123324	Sie	14350	(mention_id=14545|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123325	diesen		
123326	grauen		
123327	bestialischen		
123328	Satan	14351	(mention_id=14546|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123329	mit		
123330	seinem		(mention_id=14547|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123331	bösen		
123332	Auge		
123333	,		
123334	und		
123335	verthiertem		
123336	Gesichte		
123337	,		
123338	ein		
123339	Kerl	14352	(mention_id=14548|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123340	,		
123341	der	14353	(mention_id=14549|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123342	eher		
123343	einer		
123344	Kreuzung		
123345	von		
123346	Schwein		
123347	und		
123348	Tiger		
123349	als		
123350	einem		
123351	Menschen	14354	(mention_id=14550|references=(entity=(entity_id=generic_4930|fullname=generic_1275|gender=u|specialcase_entity=generic)))
123352	gleicht		
123353	,		
123354	Mr.	14355	(mention_id=14551|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123355	Wogan	14355	(mention_id=14551|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123356	ist's		
123357	,		
123358	einer	14356	(mention_id=14552|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123359	jener		
123360	unzähligen		
123361	Winkeladvocaten	14357	(mention_id=14553|references=(entity=(entity_id=generic_4931|fullname=generic_1276|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123362	,		
123363	die	14358	(mention_id=14554|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)),(entity=(entity_id=generic_4932|fullname=generic_1277|gender=u|specialcase_entity=generic)))
123364	wie		
123365	Pest		
123366	und		
123367	Finnen		
123368	im		
123369	Staatskörper		
123370	dieser		
123371	disoluten		
123372	Republik		
123373	stecken		
123374	,		
123375	ein		
123376	Herumtreiber	14359	(mention_id=14555|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123377	,		
123378	der	14360	(mention_id=14556|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123379	Alles		
123380	mitnimmt		
123381	,		
123382	was		
123383	nach		
123384	Schlechtigkeit		
123385	riecht		
123386	,		
123387	ein		
123388	Ignorant	14361	(mention_id=14557|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123389	,		
123390	der	14362	(mention_id=14558|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123391	noch		
123392	nie		
123393	einen		
123394	ordentlichen		
123395	Proceß		
123396	vor		
123397	der		
123398	Barre		
123399	gewonnen		
123400	hat		
123401	,		
123402	aber		
123403	dessenungeachtet		
123404	von		
123405	einer		
123406	gewissen		
123407	Clientensorte		(mention_id=14559|references=(entity=(entity_id=generic_4933|fullname=generic_1278|gender=u|specialcase_entity=generic)))
123408	gesucht		
123409	wird		
123410	,		
123411	weil		
123412	die		
123413	Geschwornen	14363	(mention_id=14560|references=(entity=(entity_id=generic_4934|fullname=generic_1279|gender=u|specialcase_entity=generic)))
123414	,		
123415	die	14364	(mention_id=14561|references=(entity=(entity_id=generic_4935|fullname=generic_1280|gender=u|specialcase_entity=generic)))
123416	gegen		
123417	sein	14365	(mention_id=14562|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123418	Plaidoyer		
123419	votiren		
123420	,		
123421	nicht		
123422	selten		
123423	an		
123424	einem		
123425	anonymen		
123426	Drohbrief		
123427	erkranken		
123428	,		
123429	und		
123430	bald		
123431	darauf		
123432	irgendwo		
123433	todt		
123434	gefunden		
123435	werden		
123436	—		
123437	dieser		
123438	Kanibale	14366	(mention_id=14563|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123439	ist's		
123440	,		
123441	der		(mention_id=14564|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123442	mir	14367	(mention_id=14565|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123443	jetzt		
123444	Alles		
123445	vereitelt		
123446	,		
123447	mein	14368	(mention_id=14566|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123448	Recht		
123449	,		
123450	meine	14369	(mention_id=14567|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123451	Aussichten		
123452	und		
123453	meine	14370	(mention_id=14568|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123454	Geldopfer		
123455	,		
123456	die		
123457	ich	14371	(mention_id=14569|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123458	beiden		
123459	schon		
123460	gebracht		
123461	.		
123462	Ein		
123463	Mensch	14372	(mention_id=14570|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123464	,		
123465	der	14373	(mention_id=14571|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123466	so		
123467	eben		
123468	in		
123469	Mr.	14374	(mention_id=14572|references=(entity=(entity_id=entity_0821|fullname=Mr. Clahane|gender=m)))
123470	Clahane's	14374	(mention_id=14572|references=(entity=(entity_id=entity_0821|fullname=Mr. Clahane|gender=m)))
123471	Bar		
123472	—		
123473	ich	14375	(mention_id=14573|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123474	lege		
123475	einen		
123476	Eid		
123477	darauf		
123478	ab		
123479	—		
123480	seinen	14376	(mention_id=14574|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
123481	letzten		
123482	Dime		
123483	in		
123484	Slings		
123485	vertrunken		
123486	,		
123487	wagt		
123488	es		
123489	,		
123490	mir	14377	(mention_id=14575|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123491	vorzuschwindeln		
123492	—		
123493	In		
123494	diesem		
123495	Augenblick		
123496	unterbrach		
123497	Moorfeld	14378	(mention_id=14576|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123498	seinen	14379	(mention_id=14577|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123499	Mann	14380	(mention_id=14578|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123500	,		
123501	und		
123502	fragte		
123503	mit		
123504	jenem		
123505	Tone		
123506	,		
123507	der		
123508	einen		
123509	fertigen		
123510	Entschluß		
123511	ausdrückt		
123512	,		
123513	welcher		
123514	nur		
123515	noch		
123516	der		
123517	letzten		
123518	Feile		
123519	bedarf		
123520	:		
123521	Sie	14381	(mention_id=14579|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123522	scheinen		
123523	sich	14382	(mention_id=14580|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123524	übrigens		
123525	,		
123526	mein	14383	(mention_id=14581|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123527	Freund	14384	(mention_id=14582|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123528	,		
123529	an		
123530	der		
123531	hiesigen		
123532	Gegend		
123533	ein		
123534	traurig'		
123535	Stück		
123536	Erde		
123537	zum		
123538	Wohnplatz		
123539	erwählt		
123540	zu		
123541	haben		
123542	?		
123543	Die		
123544	Gegend		
123545	ist		
123546	gut		
123547	,		
123548	antwortete		
123549	Anhorst	14385	(mention_id=14583|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123550	mit		
123551	Unbefangenheit		
123552	.		
123553	Wenn		
123554	Sie	14386	(mention_id=14584|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123555	vom		
123556	Ohio		
123557	heraufgekommen		
123558	sind		
123559	,		
123560	so		
123561	werden		
123562	Sie	14387	(mention_id=14585|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123563	bemerkt		
123564	haben		
123565	,		
123566	daß		
123567	der		
123568	Boden		
123569	theils		
123570	zu		
123571	naß		
123572	,		
123573	theils		
123574	zu		
123575	trocken		
123576	war		
123577	;		
123578	hier		
123579	in		
123580	Lisbon		
123581	z.		
123582	B.		
123583	das		
123584	erstere		
123585	.		
123586	Die		
123587	Weide		
123588	oder		
123589	die		
123590	Fichte		
123591	stand		
123592	da		
123593	einseitig		
123594	.		
123595	Stutering's		(mention_id=14586|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
123596	Waldland		
123597	hingegen		
123598	hat		
123599	eine		
123600	sehr		
123601	reiche		
123602	Mischung		
123603	von		
123604	Baumarten		
123605	,		
123606	was		
123607	bekanntlich		
123608	schon		
123609	allein		
123610	hinreicht		
123611	,		
123612	über		
123613	den		
123614	Werth		
123615	eines		
123616	Grundstücks		
123617	jedes		
123618	Laienauge		
123619	zu		
123620	orientiren		
123621	.		
123622	Wenn		
123623	Lisbon		
123624	sich		
123625	ausdehnt		
123626	,		
123627	so		
123628	wird		
123629	es		
123630	vor		
123631	all		
123632	seinen		
123633	übrigen		
123634	Radien		
123635	der		
123636	Richtung		
123637	Stutering		
123638	folgen		
123639	müssen		
123640	.		
123641	Dort		
123642	sind		
123643	die		
123644	Bodenbestandtheile		
123645	—		
123646	Die		
123647	Unterhaltung		
123648	der		
123649	beiden		
123650	Männer	14388	(mention_id=14587|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123651	ward		
123652	an		
123653	dieser		
123654	Stelle		
123655	unterbrochen		
123656	.		
123657	Der		
123658	Sheriff	14389	(mention_id=14588|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
123659	hatte		
123660	die		
123661	Auction		
123662	über		
123663	das		
123664	besprochene		
123665	Grundstück		
123666	eröffnet		
123667	,		
123668	ein		
123669	Act		
123670	,		
123671	auf		
123672	welchen		
123673	unsre	14390	(mention_id=14589|references=(entity=(entity_id=entity_0008|fullname=Leser|gender=u)),(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
123674	zwei		
123675	Freunde	14391	(mention_id=14590|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123676	nicht		
123677	sonderlich		
123678	geachtet		
123679	,		
123680	da		
123681	Moorfeld	14392	(mention_id=14591|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
123682	inzwischen		
123683	auf		
123684	Anhorst's	14393	(mention_id=14592|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123685	Mittheilungen		
123686	gehört		
123687	,		
123688	und		
123689	dieser	14394	(mention_id=14593|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123690	selbst		
123691	,		
123692	wie		
123693	wir	14395	(mention_id=14594|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
123694	wissen		
123695	,		
123696	das		
123697	ganze		
123698	Steigerungsgeschäft		
123699	mehr		
123700	wie		
123701	eine		
123702	Vorarbeit		
123703	,		
123704	als		
123705	wie		
123706	den		
123707	Mittelpunkt		
123708	der		
123709	Handlung		
123710	betrachtete		
123711	.		
123712	Wie		
123713	groß		
123714	war		
123715	daher		
123716	Anhorst's	14396	(mention_id=14595|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
123717	Bestürzung		
123718	,		
123719	als		
123720	der		
123721	Sheriff	14397	(mention_id=14596|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
123722	das		
123723	Grundstück		
123724	zu		
123725	tausend		
123726	Dollars		
123727	kaum		
123728	ausgerufen		
123729	hatte		
123730	,		
123731	und		
123732	eine		
123733	Stimme		
123734	sogleich		
123735	tausend		
