i	token	mention	gold
3104	Ihro	431	(mention_id=440|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3105	Gnaden	431	(mention_id=440|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3106	mich	432	(mention_id=441|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3107	mit		
3108	Ihren	433	(mention_id=442|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3109	Befehlen		
3110	beehren		
3111	:		
3112	es		
3113	wird		
3114	augenblicklich		
3115	herbeygeschafft		
3116	werden		
3117	.		
3118	«		
3119	Jetzt		
3120	waren		
3121	sie	434	(mention_id=443|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)),(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
3122	im		
3123	Hause		
3124	,		
3125	und		
3126	jetzt		
3127	kochte		
3128	mein	435	(mention_id=444|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3129	Blut		
3130	.		
3131	Wie		
3132	viel		
3133	kostete		
3134	es		
3135	mich	436	(mention_id=445|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3136	auf		
3137	meiner	437	(mention_id=446|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3138	Eiche		
3139	den		
3140	Augenblick		
3141	abzuwarten		
3142	,		
3143	wo		
3144	Marie	438	(mention_id=447|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3145	in		
3146	ihr	439	(mention_id=448|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3147	Zimmer		
3148	treten		
3149	würde		
3150	!		
3151	–		
3152	ach		
3153	,		
3154	ein		
3155	Augenblick		
3156	,		
3157	nach		
3158	dem		
3159	ich	440	(mention_id=449|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3160	so		
3161	lange		
3162	geschmachtet		
3163	hatte		
3164	.		
3165	Endlich		
3166	öffnete		
3167	sich		
3168	die		
3169	Thür		
3170	,		
3171	und		
3172	–		
3173	sollte		
3174	ich	441	(mention_id=450|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3175	meinen	442	(mention_id=451|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3176	Augen		
3177	trauen		
3178	!		
3179	–		
3180	nur		
3181	Marie	443	(mention_id=452|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3182	und		
3183	Heinrich	444	(mention_id=453|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3184	traten		
3185	herein		
3186	,		
3187	und		
3188	sogleich		
3189	schloß		
3190	sich		
3191	die		
3192	Thüre		
3193	wieder		
3194	.		
3195	Mariens	445	(mention_id=454|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3196	Blick		
3197	fiel		
3198	zuerst		
3199	auf		
3200	einen		
3201	großen		
3202	Rosenstrauch		
3203	,		
3204	den		
3205	ich	446	(mention_id=455|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3206	auf		
3207	ihren	447	(mention_id=456|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3208	Tisch		
3209	hatte		
3210	setzen		
3211	lassen		
3212	.		
3213	Sogleich		
3214	pflückte		
3215	Heinrich	448	(mention_id=457|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3216	die		
3217	schönste		
3218	Rose		
3219	davon		
3220	ab		
3221	.		
3222	»		
3223	Ach		
3224	,		
3225	Schade		
3226	!		
3227	«		
3228	–		
3229	rief		
3230	Marie	449	(mention_id=458|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3231	.		
3232	»		
3233	Schade		
3234	?		
3235	«		
3236	–		
3237	wiederholte		
3238	Heinrich	450	(mention_id=459|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3239	–		
3240	indem		
3241	er	451	(mention_id=460|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3242	ihr	452	(mention_id=461|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3243	die		
3244	Blume		
3245	anboth		
3246	–		
3247	»		
3248	o		
3249	mein		
3250	Gott		
3251	!		
3252	was		
3253	wäre		
3254	wohl		
3255	Schade		
3256	!		
3257	«		
3258	–		
3259	und		
3260	seine	453	(mention_id=462|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3261	großen		
3262	,		
3263	brennenden		
3264	Augen		
3265	vollendeten		
3266	die		
3267	Ausrufung		
3268	.		
3269	Jetzt		
3270	trat		
3271	das		
3272	andere		
3273	Frauenzimmer	454	(mention_id=463|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
3274	in		
3275	die		
3276	Thür		
3277	,		
3278	und		
3279	jetzt		
3280	konnte		
3281	ich	455	(mention_id=464|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3282	mich	456	(mention_id=465|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3283	nicht		
3284	mehr		
3285	halten		
3286	.		
3287	Unvermerkt		
3288	sprang		
3289	ich	457	(mention_id=466|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3290	vom		
3291	Baume		
3292	,		
3293	und		
3294	eilte		
3295	den		
3296	Verräther	458	(mention_id=467|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3297	–		
3298	so		
3299	nannte		
3300	ich	459	(mention_id=468|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3301	ihn	460	(mention_id=469|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3302	in		
3303	meinem	461	(mention_id=470|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3304	Herzen		
3305	–		
3306	aufzusuchen		
3307	,		
3308	und		
3309	ihn	462	(mention_id=471|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3310	augenblicklich		
3311	zur		
3312	Rede		
3313	zu		
3314	stellen		
3315	.		
3316	Neuntes		
3317	Kapitel		
3318	»		
3319	Hier		
3320	her		
3321	!		
3322	«		
3323	–		
3324	sagte		
3325	ich	463	(mention_id=472|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3326	im		
3327	gebietherischen		
3328	Tone		
3329	,		
3330	als		
3331	er	464	(mention_id=473|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3332	um		
3333	die		
3334	andere		
3335	Ecke		
3336	des		
3337	Gartens		
3338	biegen		
3339	wollte		
3340	–		
3341	»		
3342	wer		
3343	hat		
3344	dir	465	(mention_id=474|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3345	erlaubt		
3346	,		
3347	in		
3348	Mariens	466	(mention_id=475|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3349	Zimmer		
3350	zu		
3351	treten		
3352	?		
3353	«		
3354	Er	467	(mention_id=476|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3355	.		
3356	Ihre	468	(mention_id=477|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3357	Tante	469	(mention_id=478|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
3358	.		
3359	Ich	470	(mention_id=479|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3360	.		
3361	Das		
3362	ist		
3363	eine		
3364	Lüge		
3365	!		
3366	Er	471	(mention_id=480|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3367	.		
3368	–		
3369	Indem		
3370	er	472	(mention_id=481|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3371	mich	473	(mention_id=482|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3372	mitleidig		
3373	ansah		
3374	–		
3375	»		
3376	Meynen		
3377	Sie	474	(mention_id=483|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3378	mich	475	(mention_id=484|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3379	?		
3380	«		
3381	Ich	476	(mention_id=485|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3382	.		
3383	»		
3384	Dich	477	(mention_id=486|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3385	!		
3386	«		
3387	–		
3388	sagte		
3389	ich	478	(mention_id=487|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3390	–		
3391	und		
3392	griff		
3393	an		
3394	den		
3395	Hirschfänger		
3396	.		
3397	Er	479	(mention_id=488|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3398	.		
3399	Wollen		
3400	Sie	480	(mention_id=489|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3401	hauen		
3402	oder		
3403	schlagen		
3404	?		
3405	–		
3406	beydes		
3407	wäre		
3408	lächerlich		
3409	;		
3410	denn		
3411	ich	481	(mention_id=490|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3412	wette		
3413	,		
3414	Sie	482	(mention_id=491|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3415	wissen		
3416	nicht		
3417	warum		
3418	.		
3419	Ich	483	(mention_id=492|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3420	.		
3421	»		
3422	Bube	484	(mention_id=493|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3423	!		
3424	«		
3425	–		
3426	rief		
3427	ich	485	(mention_id=494|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3428	,		
3429	und		
3430	jetzt		
3431	flog		
3432	der		
3433	Hirschfänger		
3434	aus		
3435	der		
3436	Scheide		
3437	.		
3438	–		
3439	»		
3440	Bube	486	(mention_id=495|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3441	,		
3442	ich	487	(mention_id=496|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3443	werde		
3444	!		
3445	«		
3446	–		
3447	»		
3448	Was		
3449	wirst		
3450	du	488	(mention_id=497|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3451	,		
3452	Gustav	489	(mention_id=498|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3453	?		
3454	«		
3455	–		
3456	wiederholte		
3457	er	490	(mention_id=499|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3458	,		
3459	indem		
3460	er	491	(mention_id=500|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3461	ruhig		
3462	vor		
3463	mich	492	(mention_id=501|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3464	hin		
3465	trat		
3466	–		
3467	und		
3468	plötzlich		
3469	fiel		
3470	mir	493	(mention_id=502|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3471	die		
3472	große		
3473	Narbe		
3474	in		
3475	die		
3476	Augen		
3477	,		
3478	die		
3479	er	494	(mention_id=503|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3480	davon		
3481	trug		
3482	,		
3483	als		
3484	er	495	(mention_id=504|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3485	mich	496	(mention_id=505|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3486	–		
3487	ich	497	(mention_id=506|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3488	war		
3489	damals		
3490	zehn		
3491	Jahr		
3492	alt		
3493	–		
3494	vom		
3495	Pferde		
3496	riß		
3497	,		
3498	in		
3499	dem		
3500	Augenblicke		
3501	,		
3502	da		
3503	ich	498	(mention_id=507|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3504	in		
3505	Gefahr		
3506	war		
3507	,		
3508	geschleift		
3509	zu		
3510	werden		
3511	.		
3512	»		
3513	Was		
3514	wirst		
3515	du	499	(mention_id=508|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3516	?		
3517	«		
3518	–		
3519	fragte		
3520	er	500	(mention_id=509|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3521	noch		
3522	einmal		
3523	–		
3524	und		
3525	ich	501	(mention_id=510|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3526	lag		
3527	in		
3528	seinen	502	(mention_id=511|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3529	Armen		
3530	.		
3531	Nein		
3532	,		
3533	ich	503	(mention_id=512|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3534	war		
3535	nicht		
3536	böse		
3537	!		
3538	–		
3539	verzärtelt		
3540	,		
3541	verzogen		
3542	,		
3543	heftig		
3544	,		
3545	aufbrausend		
3546	war		
3547	ich	504	(mention_id=513|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3548	;		
3549	keinen		
3550	Widerspruch		
3551	konnte		
3552	ich	505	(mention_id=514|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3553	dulden		
3554	:		
3555	darum		
3556	hatte		
3557	man		
3558	auch		
3559	Heinrich	506	(mention_id=515|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3560	schon		
3561	vor		
3562	drey		
3563	Jahren		
3564	aus		
3565	der		
3566	Gegend		
3567	entfernt		
3568	.		
3569	Aber		
3570	jetzt		
3571	,		
3572	da		
3573	er	507	(mention_id=516|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3574	,		
3575	mit		
3576	so		
3577	mannichfaltigen		
3578	Kenntnissen		
3579	bereichert		
3580	,		
3581	zurückkehrte		
3582	,		
3583	so		
3584	fest		
3585	und		
3586	doch		
3587	so		
3588	sanft		
3589	,		
3590	so		
3591	männlich		
3592	und		
3593	doch		
3594	so		
3595	kindlich		
3596	sich	508	(mention_id=517|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3597	anschließend		
3598	–		
3599	jetzt		
3600	mußte		
3601	ich	509	(mention_id=518|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3602	ihn	510	(mention_id=519|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3603	lieben		
3604	.		
3605	»		
3606	Ach		
3607	,		
3608	Heinrich	511	(mention_id=520|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3609	!		
3610	«		
3611	–		
3612	sagte		
3613	ich	512	(mention_id=521|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3614	,		
3615	und		
3616	drückte		
3617	ihn	513	(mention_id=522|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3618	fest		
3619	an		
3620	meine	514	(mention_id=523|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3621	Brust		
3622	–		
3623	»		
3624	Heinrich	515	(mention_id=524|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3625	!		
3626	was		
3627	denkst		
3628	du	516	(mention_id=525|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3629	von		
3630	Marien	517	(mention_id=526|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3631	?		
3632	«		
3633	–		
3634	Er	518	(mention_id=527|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3635	.		
3636	Daß		
3637	sie	519	(mention_id=528|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3638	ein		
3639	Engel	520	(mention_id=529|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3640	ist		
3641	,		
3642	und		
3643	daß		
3644	ich	521	(mention_id=530|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3645	sie	522	(mention_id=531|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3646	haben		
3647	müßte		
3648	,		
3649	wenn		
3650	ich	523	(mention_id=532|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3651	sie	524	(mention_id=533|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3652	bekommen		
3653	könnte		
3654	,		
3655	und		
3656	wenn		
3657	du	525	(mention_id=534|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3658	sie	526	(mention_id=535|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3659	nicht		
3660	schon		
3661	hättest		
3662	.		
3663	Ich	527	(mention_id=536|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3664	.		
3665	Ach		
3666	,		
3667	Gott		
3668	!		
3669	ich	528	(mention_id=537|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3670	habe		
3671	sie	529	(mention_id=538|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3672	noch		
3673	nicht		
3674	!		
3675	Er	530	(mention_id=539|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3676	.		
3677	Geduld		
3678	!		
3679	Geduld		
3680	!		
3681	es		
3682	wird		
3683	alles		
3684	gut		
3685	werden		
3686	.		
3687	Ich	531	(mention_id=540|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3688	.		
3689	Ja		
3690	;		
3691	aber		
3692	wann		
3693	?		
3694	–		
3695	Er	532	(mention_id=541|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3696	.		
3697	Nun		
3698	das		
3699	weiß		
3700	man		(mention_id=542|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)|borderline_reference=ID),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)|borderline_reference=ID),(entity=(entity_id=generic_0139|fullname=generic_0018|gender=u|specialcase_entity=generic)|borderline_reference=nonspecific))
3701	freylich		
3702	nicht		
3703	;		
3704	aber		
3705	sey		
3706	nur		
3707	ruhig		
3708	:		
3709	ich	533	(mention_id=543|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3710	glaube		
3711	wirklich		
3712	,		
3713	sie	534	(mention_id=544|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3714	liebt		
3715	dich	535	(mention_id=545|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3716	.		
3717	»		
3718	Heinrich	536	(mention_id=546|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3719	,		
3720	«		
3721	–		
3722	rief		
3723	ich	537	(mention_id=547|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3724	,		
3725	und		
3726	erstickte		
3727	ihn	538	(mention_id=548|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3728	fast		
3729	mit		
3730	meinen	539	(mention_id=549|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3731	Küssen		
3732	–		
3733	»		
3734	woher		
3735	glaubst		
3736	du	540	(mention_id=550|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3737	das		
3738	?		
3739	woher		
3740	vermuthest		
3741	du	541	(mention_id=551|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3742	das		
3743	?		
3744	Er	542	(mention_id=552|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3745	.		
3746	Ey		
3747	nun		
3748	,		
3749	das		
3750	läßt		
3751	sich		
3752	nicht		
3753	gut		
3754	sagen		
3755	!		
3756	genug		
3757	–		
3758	das		
3759	war		
3760	nicht		
3761	zu		
3762	verkennen		
3763	–		
3764	ihr	543	(mention_id=553|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3765	Auge		
3766	suchte		
3767	etwas		
3768	,		
3769	was		
3770	es		
3771	nicht		
3772	fand		
3773	–		
3774	sie	544	(mention_id=554|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3775	war		
3776	unruhig		
3777	,		
3778	und		
3779	wollte		
3780	es		
3781	verbergen		
3782	.		
3783	–		
3784	Nun		
3785	?		
3786	warum		
3787	denn		
3788	mit		
3789	einem		
3790	Male		
3791	wieder		
3792	so		
3793	tiefsinnig		
3794	?		
3795	Ich	545	(mention_id=555|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3796	.		
3797	Aber		
3798	Heinrich	546	(mention_id=556|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3799	,		
3800	du	547	(mention_id=557|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3801	gabst		
3802	ihr	548	(mention_id=558|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3803	doch		
3804	die		
3805	Rose		
3806	–		
3807	warum		
3808	thatest		
3809	du	549	(mention_id=559|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3810	das		
3811	?		
3812	Er	550	(mention_id=560|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3813	.		
3814	Ey		
3815	,		
3816	mein		(mention_id=561|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3817	Gott		
3818	!		
3819	weil		
3820	ich	551	(mention_id=562|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3821	es		
3822	nicht		
3823	lassen		
3824	konnte		
3825	.		
3826	»		
3827	O		
3828	Heinrich	552	(mention_id=563|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3829	!		
3830	«		
3831	–		
3832	rief		
3833	ich	553	(mention_id=564|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3834	erschrocken		
3835	–		
3836	»		
3837	also		
3838	thust		
3839	du	554	(mention_id=565|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3840	doch		
3841	manchmal		
3842	etwas		
3843	blos		
3844	weil		
3845	du	555	(mention_id=566|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3846	es		
3847	nicht		
3848	lassen		
3849	kannst		
3850	!		
3851	«		
3852	–		
3853	Er	556	(mention_id=567|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3854	.		
3855	Allerdings		
3856	!		
3857	alles		
3858	Unschuldige		
3859	,		
3860	alles		
3861	,		
3862	was		
3863	weder		
3864	mir	557	(mention_id=568|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3865	noch		
3866	andern	558	
3867	schaden		
3868	kann		
3869	,		
3870	thue		
3871	ich	559	(mention_id=569|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3872	ohne		
3873	Bedenken		
3874	,		
3875	wenn		
3876	mich	560	(mention_id=570|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3877	meine	561	(mention_id=571|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3878	Neigung		
3879	dazu		
3880	treibt		
3881	.		
3882	Oder		
3883	–		
3884	wie		
3885	ich	562	(mention_id=572|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3886	vorhin		
3887	so		
3888	leichtfertig		
3889	weg		
3890	sagte		
3891	–		
3892	wenn		
3893	ich	563	(mention_id=573|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3894	es		
3895	nicht		
3896	lassen		
3897	kann		
3898	.		
3899	Ich	564	(mention_id=574|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3900	.		
3901	Ach		
3902	,		
3903	Heinrich	565	
3904	!		
3905	du	566	(mention_id=575|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3906	wirst		
3907	sie	567	(mention_id=576|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3908	lieben		
3909	.		
3910	Er	568	(mention_id=577|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3911	.		
3912	Ey		
3913	das		
3914	versteht		
3915	sich		
3916	!		
3917	ich	569	(mention_id=578|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3918	liebe		
3919	sie	570	(mention_id=579|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3920	ja		
3921	schon		
3922	jetzt		
3923	.		
3924	Ich	571	(mention_id=580|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3925	.		
3926	Sie	572	(mention_id=581|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3927	wird		
3928	dich	573	(mention_id=582|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3929	wieder		
3930	lieben		
3931	.		
3932	–		
3933	Er	574	(mention_id=583|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3934	.		
3935	Hahahaha		
3936	!		
3937	ich	575	(mention_id=584|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3938	dachte		
3939	gar		
3940	!		
3941	mich	576	
3942	,		
3943	den		
3944	Pachterssohn	577	
3945	!		
3946	–		
3947	mich	578	(mention_id=585|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3948	in		
3949	meiner	579	(mention_id=586|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3950	grünen		
3951	Jacke		
3952	!		
3953	–		
3954	Ich	580	(mention_id=587|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3955	.		
3956	Höre		
3957	,		
3958	Heinrich	581	(mention_id=588|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3959	,		
3960	du	582	(mention_id=589|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3961	mußt		
3962	mir	583	(mention_id=590|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3963	etwas		
3964	versprechen		
3965	.		
3966	Er	584	(mention_id=591|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3967	.		
3968	Nun		
3969	?		
3970	Ich	585	(mention_id=592|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3971	.		
3972	Du	586	(mention_id=593|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3973	darfst		
3974	sie	587	(mention_id=594|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
3975	nie		
3976	wieder		
3977	anrühren		
3978	.		
3979	–		
3980	Wie		
3981	du	588	(mention_id=595|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3982	schweigst		
3983	?		
3984	–		
3985	Heinrich	589	(mention_id=596|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3986	,		
3987	was		
3988	sagtest		
3989	du	590	(mention_id=597|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3990	vorhin		
3991	?		
3992	Du	591	(mention_id=598|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3993	würdest		
3994	nie		
3995	etwas		
3996	Schädliches		
3997	thun		
3998	–		
3999	sieh		
4000	,		
4001	dies		
4002	wäre		
4003	sehr		
4004	schädlich		
4005	;		
4006	denn		
4007	,		
4008	bey		
4009	Gott		
4010	,		
4011	dein	592	(mention_id=599|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4012	oder		
4013	mein	593	(mention_id=600|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4014	Leben		
