i	text	is_section_start	gold
21394	dich	0	(mention_id=3411|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21395	!	0	
21396	die	0	
21397	verlorne	0	
21398	Unschuld	0	
21399	kehret	0	
21400	nie	0	
21401	wieder	0	
21402	,	0	
21403	wohl	0	
21404	aber	0	
21405	die	0	
21406	Tugend	0	
21407	.	0	
21408	Du	0	(mention_id=3412|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21409	wirst	0	
21410	ihr	0	
21411	von	0	
21412	nun	0	
21413	an	0	
21414	dein	0	(mention_id=3413|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21415	Leben	0	
21416	widmen	0	
21417	,	0	
21418	du	0	(mention_id=3414|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21419	wirst	0	
21420	Mariens	0	(mention_id=3415|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21421	würdig	0	
21422	werden	0	
21423	.	0	
21424	Ich	0	(mention_id=3416|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21425	.	0	
21426	O	0	
21427	Gott	0	
21428	mit	0	
21429	diesem	0	
21430	zerrütteten	0	
21431	Körper	0	
21432	!	0	
21433	mit	0	
21434	dieser	0	
21435	ermatteten	0	
21436	Seele	0	
21437	!	0	
21438	–	0	
21439	Er	0	(mention_id=3417|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21440	.	0	
21441	Muth	0	
21442	!	0	
21443	Muth	0	
21444	!	0	
21445	es	0	
21446	kann	0	
21447	noch	0	
21448	alles	0	
21449	gut	0	
21450	werden	0	
21451	!	0	
21452	Jugend	0	
21453	und	0	
21454	Mäßigkeit	0	
21455	,	0	
21456	Arbeit	0	
21457	und	0	
21458	Hoffnung	0	
21459	werden	0	
21460	dich	0	(mention_id=3418|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21461	stärken	0	
21462	.	0	
21463	Die	0	
21464	Natur	0	
21465	,	0	
21466	die	0	
21467	große	0	
21468	gütige	0	
21469	Mutter	0	
21470	!	0	
21471	ist	0	
21472	nur	0	
21473	unerbittlich	0	
21474	gegen	0	
21475	den	0	
21476	der	0	
21477	zu	0	
21478	spät	0	
21479	wiederkehrt	0	
21480	.	0	
21481	Ich	0	(mention_id=3419|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21482	.	0	
21483	Ach	0	
21484	und	0	
21485	wenn	0	
21486	sie	0	(mention_id=3420|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21487	dich	0	(mention_id=3421|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21488	sieht	0	
21489	!	0	
21490	Er	0	(mention_id=3422|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21491	.	0	
21492	So	0	
21493	sieht	0	
21494	sie	0	(mention_id=3423|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21495	einen	0	
21496	Freund	0	(mention_id=3424|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21497	von	0	
21498	dir	0	(mention_id=3425|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21499	.	0	
21500	Ich	0	(mention_id=3426|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21501	.	0	
21502	Heinrich	0	(mention_id=3427|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21503	sieh	0	
21504	mich	0	(mention_id=3428|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21505	an	0	
21506	!	0	
21507	hast	0	
21508	du	0	(mention_id=3429|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21509	sie	0	(mention_id=3430|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21510	niemals	0	
21511	geliebt	0	
21512	?	0	
21513	–	0	
21514	Er	0	(mention_id=3431|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21515	.	0	
21516	Willst	0	
21517	du	0	(mention_id=3432|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21518	eine	0	
21519	sinnliche	0	
21520	Erschütterung	0	
21521	Liebe	0	
21522	nennen	0	
21523	–	0	
21524	ja	0	
21525	so	0	
21526	habe	0	
21527	ich	0	(mention_id=3433|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21528	sie	0	(mention_id=3434|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21529	geliebt	0	
21530	,	0	
21531	so	0	
21532	liebe	0	
21533	ich	0	(mention_id=3435|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21534	sie	0	(mention_id=3436|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21535	vielleicht	0	
21536	noch	0	
21537	wenn	0	
21538	ich	0	(mention_id=3437|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21539	sie	0	(mention_id=3438|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21540	wiedersehe	0	
21541	.	0	
21542	Ich	0	(mention_id=3439|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21543	.	0	
21544	Grausamer	0	(mention_id=3440|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21545	!	0	
21546	Er	0	(mention_id=3441|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21547	.	0	
21548	Warum	0	
21549	fragtest	0	
21550	du	0	(mention_id=3442|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21551	?	0	
21552	sollte	0	
21553	ich	0	(mention_id=3443|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21554	lügen	0	
21555	?	0	
21556	–	0	
21557	Ich	0	(mention_id=3444|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21558	.	0	
21559	Sage	0	
21560	mir	0	(mention_id=3445|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21561	,	0	
21562	sage	0	
21563	mir	0	(mention_id=3446|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21564	!	0	
21565	wünschest	0	
21566	du	0	(mention_id=3447|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21567	sie	0	(mention_id=3448|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21568	zu	0	
21569	besitzen	0	
21570	?	0	
21571	–	0	
21572	hast	0	
21573	du	0	(mention_id=3449|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21574	es	0	
21575	nie	0	
21576	gewünscht	0	
21577	?	0	
21578	–	0	
21579	Er	0	(mention_id=3450|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21580	.	0	
21581	Wie	0	
21582	meinst	0	
21583	du	0	(mention_id=3451|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21584	das	0	
21585	?	0	
21586	–	0	
21587	Ich	0	(mention_id=3452|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21588	.	0	
21589	Wünschest	0	
21590	du	0	(mention_id=3453|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21591	daß	0	
21592	sie	0	(mention_id=3454|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21593	deine	0	(mention_id=3455|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21594	Gattin	0	(mention_id=3456|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21595	,	0	
21596	die	0	
21597	Gefährtin	0	(mention_id=3457|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21598	deines	0	(mention_id=3458|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21599	Lebens	0	
21600	werde	0	
21601	?	0	
21602	–	0	
21603	Er	0	(mention_id=3459|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21604	.	0	
21605	Nein	0	
21606	,	0	
21607	bey	0	
21608	Gott	0	
21609	nicht	0	
21610	!	0	
21611	dazu	0	
21612	kenne	0	
21613	ich	0	(mention_id=3460|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21614	sie	0	(mention_id=3461|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21615	zu	0	
21616	wenig	0	
21617	!	0	
21618	Ich	0	(mention_id=3462|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21619	.	0	
21620	Aber	0	
21621	warum	0	
21622	schlägst	0	
21623	du	0	(mention_id=3463|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21624	die	0	
21625	Augen	0	
21626	nieder	0	
21627	?	0	
21628	–	0	
21629	wie	0	
21630	?	0	
21631	–	0	
21632	was	0	
21633	verbirgst	0	
21634	du	0	(mention_id=3464|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21635	mir	0	(mention_id=3465|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21636	?	0	
21637	–	0	
21638	Er	0	(mention_id=3466|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21639	.	0	
21640	Eine	0	
21641	unedle	0	
21642	Empfindung	0	
21643	.	0	
21644	Ich	0	(mention_id=3467|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21645	.	0	
21646	Heinrich	0	(mention_id=3468|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21647	–	0	
21648	eine	0	
21649	unedle	0	
21650	Empfindung	0	
21651	!	0	
21652	–	0	
21653	–	0	
21654	Er	0	(mention_id=3469|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21655	.	0	
21656	Warum	0	
21657	nicht	0	
21658	?	0	
21659	Heinrich	0	(mention_id=3470|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21660	ist	0	
21661	ein	0	
21662	Mensch	0	(mention_id=3471|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21663	.	0	
21664	–	0	
21665	Ich	0	(mention_id=3472|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21666	.	0	
21667	Heraus	0	
21668	mit	0	
21669	dieser	0	
21670	unedlen	0	
21671	Empfindung	0	
21672	!	0	
21673	nun	0	
21674	?	0	
21675	–	0	
21676	was	0	
21677	zauderst	0	
21678	du	0	(mention_id=3473|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21679	?	0	
21680	–	0	
21681	Er	0	(mention_id=3474|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21682	.	0	
21683	Wohlan	0	
21684	,	0	
21685	du	0	(mention_id=3475|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21686	willst	0	
21687	es	0	
21688	!	0	
21689	–	0	
21690	ich	0	(mention_id=3476|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21691	ward	0	
21692	mir	0	(mention_id=3477|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21693	durch	0	
21694	deine	0	(mention_id=3478|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21695	Fragen	0	
21696	,	0	
21697	aber	0	
21698	auch	0	
21699	nur	0	
21700	erst	0	
21701	durch	0	
21702	sie	0	
21703	bewußt	0	
21704	:	0	
21705	daß	0	
21706	ich	0	(mention_id=3479|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21707	zwar	0	
21708	niemahls	0	
21709	daran	0	
21710	dachte	0	
21711	,	0	
21712	mit	0	
21713	Marien	0	(mention_id=3480|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21714	rechtmäßig	0	
21715	verbunden	0	
21716	zu	0	
21717	werden	0	
21718	,	0	
21719	aber	0	
21720	,	0	
21721	daß	0	
21722	ich	0	(mention_id=3481|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21723	demohngeachtet	0	
21724	oft	0	
21725	lebhaft	0	
21726	wünschte	0	
21727	,	0	
21728	mit	0	
21729	ihr	0	(mention_id=3482|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21730	vereinigt	0	
21731	zu	0	
21732	seyn	0	
21733	.	0	
21734	»	0	
21735	Halt	0	
21736	ein	0	
21737	!	0	
21738	«	0	
21739	–	0	
21740	schrie	0	
21741	ich	0	(mention_id=3483|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21742	;	0	
21743	und	0	
21744	taumelte	0	
21745	zurück	0	
21746	in	0	
21747	meinen	0	(mention_id=3484|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21748	Sessel	0	
21749	–	0	
21750	»	0	
21751	halt	0	
21752	ein	0	
21753	!	0	
21754	das	0	
21755	ist	0	
21756	zu	0	
21757	viel	0	
21758	!	0	
21759	«	0	
21760	O	0	
21761	Gott	0	
21762	!	0	
21763	–	0	
21764	rief	0	
21765	er	0	(mention_id=3485|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21766	;	0	
21767	laut	0	
21768	schluchzend	0	
21769	in	0	
21770	meinen	0	(mention_id=3486|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21771	Armen	0	
21772	–	0	
21773	sieh	0	
21774	wie	0	
21775	diese	0	
21776	fürchterliche	0	
21777	Offenheit	0	
21778	dein	0	(mention_id=3487|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21779	Herz	0	
21780	zerrissen	0	
21781	hat	0	
21782	!	0	
21783	–	0	
21784	Aber	0	
21785	sey	0	
21786	ruhig	0	
21787	!	0	
21788	noch	0	
21789	ist	0	
21790	alles	0	
21791	ein	0	
21792	Traum	0	
21793	!	0	
21794	–	0	
21795	ich	0	(mention_id=3488|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21796	will	0	
21797	mich	0	(mention_id=3489|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21798	bestrafen	0	
21799	für	0	
21800	diesen	0	
21801	Traum	0	
21802	!	0	
21803	ich	0	(mention_id=3490|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21804	gehe	0	
21805	nicht	0	
21806	mit	0	
21807	nach	0	
21808	Berlin	0	
21809	!	0	
21810	ich	0	(mention_id=3491|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21811	verlasse	0	
21812	dich	0	(mention_id=3492|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21813	!	0	
21814	–	0	
21815	jetzt	0	
21816	gleich	0	
21817	,	0	
21818	jetzt	0	
21819	augenblicklich	0	
21820	will	0	
21821	ich	0	(mention_id=3493|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21822	Anstalt	0	
21823	dazu	0	
21824	machen	0	
21825	!	0	
21826	Er	0	
21827	ging	0	
21828	–	0	
21829	und	0	
21830	mir	0	(mention_id=3494|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21831	war	0	
21832	als	0	
21833	schiede	0	
21834	die	0	
21835	Hoffnung	0	
21836	auf	0	
21837	ewig	0	
21838	von	0	
21839	mir	0	(mention_id=3495|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21840	.	0	
21841	Sechstes	0	
21842	Kapitel	0	
21843	Jetzt	0	
21844	kämpften	0	
21845	Dankbarkeit	0	
21846	und	0	
21847	Eifersucht	0	
21848	einen	0	
21849	schrecklichen	0	
21850	Kampf	0	
21851	in	0	
21852	meinem	0	(mention_id=3496|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21853	Herzen	0	
21854	.	0	
21855	Ich	0	(mention_id=3497|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21856	erinnerte	0	
21857	mich	0	(mention_id=3498|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21858	des	0	
21859	ersten	0	
21860	Blickes	0	
21861	den	0	
21862	Marie	0	(mention_id=3499|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
21863	auf	0	
21864	Heinrich	0	(mention_id=3500|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21865	warf	0	
21866	–	0	
21867	und	0	
21868	die	0	
21869	Eifersucht	0	
21870	wollte	0	
21871	die	0	
21872	Oberhand	0	
21873	gewinnen	0	
21874	–	0	
21875	aber	0	
21876	dann	0	
21877	traten	0	
21878	wieder	0	
21879	alle	0	
21880	schönen	0	
21881	erhabenen	0	
21882	Aufopferungen	0	
21883	des	0	
21884	Freundes	0	(mention_id=3501|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21885	vor	0	
21886	mir	0	(mention_id=3502|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21887	hin	0	
21888	–	0	
21889	und	0	
21890	die	0	
21891	Dankbarkeit	0	
21892	siegte	0	
21893	.	0	
21894	Nein	0	
21895	!	0	
21896	–	0	
21897	rief	0	
21898	ich	0	(mention_id=3503|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21899	–	0	
21900	nein	0	
21901	!	0	
21902	er	0	(mention_id=3504|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21903	soll	0	
21904	nicht	0	
21905	reisen	0	
21906	!	0	
21907	mit	0	
21908	ihm	0	(mention_id=3505|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21909	verläßt	0	
21910	mich	0	(mention_id=3506|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21911	mein	0	(mention_id=3507|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21912	Schutzgeist	0	(mention_id=3508|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)|specialcase_reference=figurative))
21913	!	0	
21914	ohne	0	
21915	ihn	0	(mention_id=3509|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21916	verzweifle	0	
21917	ich	0	(mention_id=3510|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21918	an	0	
21919	mir	0	(mention_id=3511|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21920	selbst	0	
21921	!	0	
21922	nie	0	
21923	kann	0	
21924	ein	0	
21925	menschliches	0	
21926	Wesen	0	
21927	mir	0	(mention_id=3512|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21928	das	0	
21929	werden	0	
21930	,	0	
21931	was	0	
21932	er	0	(mention_id=3513|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21933	mir	0	(mention_id=3514|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21934	war	0	
21935	.	0	
21936	–	0	
21937	Wohlan	0	
21938	!	0	
21939	es	0	
21940	ist	0	
21941	Zeit	0	
21942	,	0	
21943	daß	0	
21944	auch	0	
21945	ich	0	(mention_id=3515|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21946	einmal	0	
21947	ihm	0	(mention_id=3516|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21948	und	0	
21949	der	0	
21950	Tugend	0	
21951	ein	0	
21952	Opfer	0	
21953	bringe	0	
21954	!	0	
21955	–	0	
21956	Schnell	0	
21957	eilte	0	
21958	ich	0	(mention_id=3517|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21959	auf	0	
21960	sein	0	(mention_id=3518|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21961	Zimmer	0	
21962	;	0	
21963	aber	0	
21964	man	0	
21965	sagte	0	
21966	mir	0	(mention_id=3519|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21967	,	0	
21968	daß	0	
21969	er	0	(mention_id=3520|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21970	im	0	
21971	Garten	0	
21972	sey	0	
21973	.	0	
21974	Hier	0	
21975	suchte	0	
21976	ich	0	(mention_id=3521|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21977	ihn	0	(mention_id=3522|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21978	lange	0	
21979	vergebens	0	
21980	;	0	
21981	bis	0	
21982	ich	0	(mention_id=3523|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
21983	ihn	0	(mention_id=3524|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21984	endlich	0	
21985	einen	0	
21986	langen	0	
21987	Gang	0	
21988	tief	0	
21989	mit	0	
21990	sich	0	(mention_id=3525|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
21991	selbst	0	
21992	beschäftigt	0	
21993	,	0	
21994	hinauf	0	
21995	gehen	0	
21996	sah	0	
21997	.	0	
21998	Leise	0	
21999	folgte	0	
22000	ich	0	(mention_id=3526|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22001	ihm	0	(mention_id=3527|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22002	nach	0	
22003	.	0	
22004	Er	0	(mention_id=3528|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22005	sprach	0	
22006	mit	0	
22007	sich	0	(mention_id=3529|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22008	selbst	0	
22009	und	0	
22010	ich	0	(mention_id=3530|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22011	hörte	0	
22012	Mariens	0	(mention_id=3531|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
22013	Namen	0	
22014	und	0	
22015	den	0	
22016	meinigen	0	(mention_id=3532|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22017	.	0	
22018	Aber	0	
22019	was	0	
22020	war	0	
22021	das	0	
22022	,	0	
22023	was	0	
22024	er	0	(mention_id=3533|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22025	mit	0	
22026	so	0	
22027	heißen	0	
22028	Küssen	0	
22029	und	0	
22030	mit	0	
22031	Thränen	0	
22032	bedeckte	0	
22033	?	0	
22034	jetzt	0	
22035	stand	0	
22036	er	0	(mention_id=3534|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22037	am	0	
22038	Ende	0	
22039	des	0	
22040	Ganges	0	
22041	,	0	
22042	ich	0	(mention_id=3535|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22043	dichte	0	
22044	hinter	0	
22045	ihm	0	(mention_id=3536|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22046	.	0	
22047	–	0	
22048	Gott	0	
22049	!	0	
22050	es	0	
22051	war	0	
22052	Mariens	0	(mention_id=3537|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
22053	Bild	0	
22054	!	0	
22055	–	0	
22056	ein	0	
22057	lauter	0	
22058	Ruf	0	
22059	des	0	
22060	Schreckens	0	
22061	verrieth	0	
22062	mich	0	(mention_id=3538|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22063	;	0	
22064	er	0	(mention_id=3539|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22065	kehrte	0	
22066	sich	0	(mention_id=3540|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22067	um	0	
22068	und	0	
22069	wir	0	(mention_id=3541|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22070	verstummten	0	
22071	vor	0	
22072	einander	0	(mention_id=3542|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22073	.	0	
22074	»	0	
22075	Nimm	0	
22076	es	0	
22077	!	0	
22078	«	0	
22079	–	0	
22080	sagte	0	
22081	er	0	(mention_id=3543|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22082	endlich	0	
22083	–	0	
22084	»	0	
22085	damit	0	
22086	keine	0	
22087	Erinnerung	0	
22088	mir	0	(mention_id=3544|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22089	übrig	0	
22090	bleibe	0	
22091	!	0	
22092	»	0	
22093	Woher	0	
22094	?	0	
22095	–	0	
22096	stammelte	0	
22097	ich	0	(mention_id=3545|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22098	,	0	
22099	und	0	
22100	die	0	
22101	Eifersucht	0	
22102	erwachte	0	
22103	mit	0	
22104	allen	0	
22105	ihren	0	
22106	Quaalen	0	
22107	.	0	
22108	Von	0	
22109	mir	0	(mention_id=3546|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22110	selbst	0	
22111	–	0	
22112	antwortete	0	
22113	er	0	(mention_id=3547|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22114	–	0	
22115	Ich	0	(mention_id=3548|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22116	mahlte	0	
22117	es	0	
22118	in	0	
22119	Neapel	0	
22120	aus	0	
22121	der	0	
22122	Phantasie	0	
22123	,	0	
22124	als	0	
22125	mich	0	(mention_id=3549|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22126	die	0	
22127	Sinnlichkeit	0	
22128	am	0	
22129	schrecklichsten	0	
22130	bestürmte	0	
22131	.	0	
22132	Es	0	
22133	hat	0	
22134	mich	0	(mention_id=3550|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22135	gerettet	0	
22136	.	0	
22137	–	0	
22138	»	0	
22139	Verräther	0	(mention_id=3551|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22140	!	0	
22141	«	0	
22142	–	0	
22143	schrie	0	
22144	ich	0	(mention_id=3552|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22145	wüthend	0	
22146	und	0	
22147	riß	0	
22148	ihm	0	(mention_id=3553|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22149	das	0	
22150	Bildniß	0	
22151	aus	0	
22152	der	0	
22153	Hand	0	
22154	–	0	
22155	»	0	
22156	warum	0	
22157	nicht	0	
22158	auch	0	
22159	mich	0	(mention_id=3554|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22160	?	0	
22161	ach	0	
22162	Schlange	0	(mention_id=3555|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)|specialcase_reference=figurative))
22163	,	0	
22164	die	0	
22165	ich	0	(mention_id=3556|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22166	in	0	
22167	meinem	0	(mention_id=3557|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22168	Busen	0	
22169	nährte	0	
22170	,	0	
22171	jetzt	0	
22172	kenne	0	
22173	ich	0	(mention_id=3558|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22174	dich	0	(mention_id=3559|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
22175	!	0	
22176	und	0	
22177	wohl	0	
22178	mir	0	(mention_id=3560|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
22179	,	0	
22180	daß	0	
22181	ich	0	(mention_id=3561|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
