i	text	is_section_start
68533	wäre	0
68534	,	0
68535	dir	0
68536	einen	0
68537	Strick	0
68538	um	0
68539	den	0
68540	Hals	0
68541	zu	0
68542	drehen	0
68543	.	0
68544	Manschen	0
68545	und	0
68546	kuppeln	0
68547	immer	0
68548	und	0
68549	überall	0
68550	,	0
68551	das	0
68552	ist	0
68553	dein	0
68554	Handwerk	0
68555	;	0
68556	du	0
68557	sollst	0
68558	dran	0
68559	zu	0
68560	schlucken	0
68561	haben	0
68562	!	0
68563	«	0
68564	Hammichel	0
68565	wollte	0
68566	,	0
68567	gänzlich	0
68568	geknickt	0
68569	und	0
68570	an	0
68571	allen	0
68572	Gliedern	0
68573	schlotternd	0
68574	,	0
68575	etwas	0
68576	darauf	0
68577	entgegnen	0
68578	,	0
68579	aber	0
68580	sein	0
68581	Lügenmaul	0
68582	blieb	0
68583	ihm	0
68584	tonlos	0
68585	offen	0
68586	stehen	0
68587	,	0
68588	denn	0
68589	ihm	0
68590	gerade	0
68591	gegenüber	0
68592	tauchte	0
68593	plötzlich	0
68594	Schneckenkaschper	0
68595	aus	0
68596	dem	0
68597	Gesträuch	0
68598	hervor	0
68599	und	0
68600	schien	0
68601	nicht	0
68602	im	0
68603	mindesten	0
68604	erstaunt	0
68605	,	0
68606	welchen	0
68607	Kreis	0
68608	von	0
68609	guten	0
68610	Bekannten	0
68611	er	0
68612	hier	0
68613	versammelt	0
68614	fand	0
68615	.	0
68616	»	0
68617	Bube	0
68618	,	0
68619	verfluchter	0
68620	!	0
68621	Du	0
68622	hast	0
68623	uns	0
68624	verraten	0
68625	,	0
68626	«	0
68627	keifte	0
68628	der	0
68629	Alte	0
68630	mit	0
68631	vor	0
68632	Wut	0
68633	überschnappender	0
68634	Stimme	0
68635	,	0
68636	als	0
68637	sich	0
68638	ihm	0
68639	die	0
68640	Zunge	0
68641	wieder	0
68642	löste	0
68643	,	0
68644	und	0
68645	mit	0
68646	haßsprühenden	0
68647	Augen	0
68648	wollte	0
68649	er	0
68650	auf	0
68651	seinen	0
68652	Enkel	0
68653	los	0
68654	,	0
68655	um	0
68656	ihn	0
68657	zu	0
68658	würgen	0
68659	.	0
68660	Aber	0
68661	Steffen	0
68662	trat	0
68663	schnell	0
68664	dazwischen	0
68665	und	0
68666	sprach	0
68667	:	0
68668	»	0
68669	Sachte	0
68670	,	0
68671	Halunke	0
68672	!	0
68673	mach'	0
68674	dir	0
68675	keine	0
68676	Ungelegenheiten	0
68677	,	0
68678	sonst	0
68679	regnet's	0
68680	hageldichte	0
68681	Hiebe	0
68682	.	0
68683	«	0
68684	Kaspar	0
68685	sagte	0
68686	zu	0
68687	den	0
68688	Mädchen	0
68689	:	0
68690	»	0
68691	Ich	0
68692	hab'	0
68693	alles	0
68694	mit	0
68695	angesehen	0
68696	,	0
68697	war	0
68698	lange	0
68699	vor	0
68700	euch	0
68701	hier	0
68702	.	0
68703	Kannst	0
68704	du	0
68705	mich	0
68706	brauchen	0
68707	,	0
68708	Trudi	0
68709	?	0
68710	«	0
68711	»	0
68712	Ei	0
68713	freilich	0
68714	!	0
68715	«	0
68716	erwiderte	0
68717	sie	0
68718	.	0
68719	»	0
68720	Einmal	0
68721	hast	0
68722	du	0
68723	den	0
68724	Bader	0
68725	für	0
68726	mich	0
68727	geholt	0
68728	,	0
68729	jetzt	0
68730	tu's	0
68731	für	0
68732	Franz.	0
68733	Er	0
68734	soll	0
68735	gleich	0
68736	auf	0
68737	den	0
68738	Gersbacherhof	0
68739	kommen	0
68740	und	0
68741	Franzens	0
68742	Wunde	0
68743	verbinden	0
68744	.	0
68745	«	0
68746	Ohne	0
68747	Antwort	0
68748	flog	0
68749	der	0
68750	Junge	0
68751	davon	0
68752	.	0
68753	»	0
68754	Also	0
68755	vorwärts	0
68756	!	0
68757	«	0
68758	gebot	0
68759	Peter	0
68760	.	0
68761	»	0
68762	Du	0
68763	Franz	0
68764	,	0
68765	machst	0
68766	,	0
68767	daß	0
68768	du	0
68769	heimkommst	0
68770	;	0
68771	wir	0
68772	zwei	0
68773	sind	0
68774	schon	0
68775	Manns	0
68776	genug	0
68777	als	0
68778	Trabanten	0
68779	für	0
68780	die	0
68781	beiden	0
68782	hier	0
68783	.	0
68784	«	0
68785	»	0
68786	Zwei	0
68787	?	0
68788	«	0
68789	fragte	0
68790	Ammerie	0
68791	,	0
68792	»	0
68793	wir	0
68794	sind	0
68795	doch	0
68796	ohne	0
68797	Franz	0
68798	unser	0
68799	vier	0
68800	.	0
68801	Uns	0
68802	Mädchen	0
68803	rechnest	0
68804	du	0
68805	wohl	0
68806	nicht	0
68807	?	0
68808	wir	0
68809	wollen	0
68810	aber	0
68811	auch	0
68812	mit	0
68813	dabei	0
68814	sein	0
68815	und	0
68816	verlassen	0
68817	euch	0
68818	nicht	0
68819	,	0
68820	bis	0
68821	alles	0
68822	zu	0
68823	Ende	0
68824	ist	0
68825	.	0
68826	«	0
68827	»	0
68828	Meinetwegen	0
68829	!	0
68830	«	0
68831	sagte	0
68832	Peter	0
68833	.	0
68834	»	0
68835	Faß	0
68836	an	0
68837	,	0
68838	Steffen	0
68839	!	0
68840	Nein	0
68841	,	0
68842	du	0
68843	nicht	0
68844	,	0
68845	Franz	0
68846	!	0
68847	Du	0
68848	darfst	0
68849	dich	0
68850	nicht	0
68851	bücken	0
68852	.	0
68853	«	0
68854	Mit	0
68855	einem	0
68856	kräftigen	0
68857	Ruck	0
68858	hoben	0
68859	die	0
68860	zwei	0
68861	den	0
68862	Gefesselten	0
68863	vom	0
68864	Boden	0
68865	auf	0
68866	,	0
68867	der	0
68868	sich	0
68869	stumm	0
68870	alles	0
68871	gefallen	0
68872	und	0
68873	von	0
68874	seinen	0
68875	Bändigern	0
68876	auf	0
68877	dem	0
68878	Wege	0
68879	zum	0
68880	Turm	0
68881	in	0
68882	die	0
68883	Mitte	0
68884	nehmen	0
68885	ließ	0
68886	.	0
68887	Trudi	0
68888	und	0
68889	Ammerie	0
68890	folgten	0
68891	und	0
68892	trieben	0
68893	seinen	0
68894	Schildknappen	0
68895	wie	0
68896	einen	0
68897	gepfändeten	0
68898	Hammel	0
68899	vor	0
68900	sich	0
68901	her	0
68902	.	0
68903	Franz	0
68904	aber	0
68905	begleitete	0
68906	die	0
68907	gemischte	0
68908	Gesellschaft	0
68909	doch	0
68910	noch	0
68911	zum	0
68912	Schultheißen	0
68913	,	0
68914	damit	0
68915	dieser	0
68916	sich	0
68917	von	0
68918	seiner	0
68919	Verwundung	0
68920	überzeugen	0
68921	sollte	0
68922	.	0
68923	Zum	0
68924	Liebsten	0
68925	,	0
68926	der	0
68927	an	0
68928	ihrer	0
68929	Seite	0
68930	ging	0
68931	,	0
68932	sprach	0
68933	Trudi	0
68934	leise	0
68935	:	0
68936	»	0
68937	Wie	0
68938	habt	0
68939	ihr's	0
68940	nur	0
68941	angestellt	0
68942	,	0
68943	daß	0
68944	ihr	0
68945	just	0
68946	im	0
68947	entscheidenden	0
68948	Augenblick	0
68949	zu	0
68950	unserer	0
68951	Rettung	0
68952	kamet	0
68953	?	0
68954	«	0
68955	»	0
68956	Ja	0
68957	,	0
68958	konntet	0
68959	ihr	0
68960	törichten	0
68961	Jungfrauen	0
68962	denn	0
68963	glauben	0
68964	,	0
68965	daß	0
68966	wir	0
68967	euch	0
68968	den	0
68969	gefährlichen	0
68970	Weg	0
68971	allein	0
68972	machen	0
68973	und	0
68974	dem	0
68975	hungrigen	0
68976	Wolf	0
68977	geradeswegs	0
68978	in	0
68979	den	0
68980	Rachen	0
68981	laufen	0
68982	ließen	0
68983	?	0
68984	«	0
68985	erwiderte	0
68986	Franz.	0
68987	»	0
68988	Peter	0
68989	hat	0
68990	den	0
68991	Braten	0
68992	gleich	0
68993	gerochen	0
68994	,	0
68995	als	0
68996	ihr	0
68997	ihn	0
68998	um	0
68999	Rat	0
69000	fragtet	0
69001	,	0
69002	und	0
69003	mit	0
69004	mir	0
69005	und	0
69006	Steffen	0
69007	alles	0
69008	zu	0
69009	eurem	0
69010	Schutze	0
69011	verabredet	0
69012	.	0
69013	Sagen	0
69014	durfte	0
69015	er	0
69016	euch	0
69017	nichts	0
69018	davon	0
69019	,	0
69020	denn	0
69021	sonst	0
69022	hättet	0
69023	ihr	0
69024	euch	0
69025	am	0
69026	Ende	0
69027	nicht	0
69028	hergetraut	0
69029	,	0
69030	und	0
69031	unser	0
69032	köstlicher	0
69033	Plan	0
69034	,	0
69035	die	0
69036	Hasenstricker	0
69037	in	0
69038	ihren	0
69039	eigenen	0
69040	Schlingen	0
69041	zu	0
69042	fangen	0
69043	,	0
69044	wäre	0
69045	gescheitert	0
69046	.	0
69047	So	0
69048	aber	0
69049	haben	0
69050	wir	0
69051	ihnen	0
69052	aufgelauert	0
69053	und	0
69054	fürchteten	0
69055	nur	0
69056	,	0
69057	sie	0
69058	könnten	0
69059	uns	0
69060	entdecken	0
69061	,	0
69062	als	0
69063	sie	0
69064	sich	0
69065	in	0
69066	demselben	0
69067	Gebüsch	0
69068	verkrochen	0
69069	,	0
69070	wo	0
69071	wir	0
69072	bereits	0
69073	im	0
69074	Hinterhalt	0
69075	lagen	0
69076	.	0
69077	Schneckenkaschper	0
69078	stand	0
69079	schon	0
69080	Wache	0
69081	am	0
69082	Tor	0
69083	,	0
69084	als	0
69085	wir	0
69086	kamen	0
69087	,	0
69088	paßte	0
69089	auf	0
69090	,	0
69091	wann	0
69092	die	0
69093	Schufte	0
69094	sich	0
69095	nahten	0
69096	und	0
69097	tat	0
69098	uns	0
69099	,	0
69100	unbemerkt	0
69101	von	0
69102	ihnen	0
69103	,	0
69104	Kundschafterdienst	0
69105	.	0
69106	«	0
69107	Trudi	0
69108	wußte	0
69109	nicht	0
69110	,	0
69111	wie	0
69112	sie	0
69113	mit	0
69114	ihrem	0
69115	vollen	0
69116	Herzen	0
69117	ihm	0
69118	danken	0
69119	sollte	0
69120	,	0
69121	und	0
69122	fragte	0
69123	nur	0
69124	:	0
69125	»	0
69126	Hast	0
69127	du	0
69128	Schmerzen	0
69129	?	0
69130	«	0
69131	»	0
69132	Nur	0
69133	wenig	0
69134	,	0
69135	«	0
69136	antwortete	0
69137	er	0
69138	.	0
69139	Beim	0
69140	Schultheißen	0
69141	führten	0
69142	sie	0
69143	die	0
69144	Verbrecher	0
69145	dem	0
69146	alten	0
69147	Herren	0
69148	vor	0
69149	,	0
69150	und	0
69151	nach	0
69152	Anhörung	0
69153	von	0
69154	Peters	0
69155	Bericht	0
69156	über	0
69157	das	0
69158	Geschehene	0
69159	schrieb	0
69160	Gottfried	0
69161	Bofinger	0
69162	den	0
69163	Befehl	0
69164	für	0
69165	den	0
69166	Schließer	0
69167	,	0
69168	die	0
69169	beiden	0
69170	einzukerkern	0
69171	.	0
69172	Dann	0
69173	ging	0
69174	es	0
69175	,	0
69176	während	0
69177	sich	0
69178	Franz	0
69179	stracks	0
69180	nach	0
69181	Hause	0
69182	begab	0
69183	,	0
69184	zum	0
69185	Eulenturm	0
69186	,	0
69187	wo	0
69188	Ebendorffer	0
69189	und	0
69190	Hammichel	0
69191	,	0
69192	voneinander	0
69193	gesondert	0
69194	,	0
69195	in	0
69196	Eisen	0
69197	gelegt	0
69198	wurden	0
69199	.	0
69200	»	0
69201	Nun	0
69202	haben	0
69203	wir	0
69204	sie	0
69205	hinter	0
69206	Schloß	0
69207	und	0
69208	Riegel	0
69209	,	0
69210	«	0
69211	sprach	0
69212	Steffen	0
69213	und	0
69214	trennte	0
69215	sich	0
69216	mit	0
69217	einem	0
69218	fröhlichen	0
69219	Gute	0
69220	Nacht	0
69221	!	0
69222	von	0
69223	den	0
69224	anderen	0
69225	,	0
69226	wobei	0
69227	er	0
69228	Ammerie	0
69229	so	0
69230	kräftig	0
69231	die	0
69232	Hand	0
69233	drückte	0
69234	,	0
69235	daß	0
69236	sie	0
69237	beinah'	0
69238	laut	0
69239	aufgeschrien	0
69240	hätte	0
69241	.	0
69242	Der	0
69243	ganze	0
69244	Vorgang	0
69245	hatte	0
69246	sich	0
69247	ziemlich	0
69248	schnell	0
69249	abgespielt	0
69250	und	0
69251	von	0
69252	Anfang	0
69253	bis	0
69254	zu	0
69255	Ende	0
69256	etwa	0
69257	dreiviertel	0
69258	Stunde	0
69259	gedauert	0
69260	.	0
69261	Peter	0
69262	,	0
69263	Trudi	0
69264	und	0
69265	Ammerie	0
69266	wandten	0
69267	sich	0
69268	dem	0
69269	Abtshofe	0
69270	zu	0
69271	,	0
69272	sprachen	0
69273	aber	0
69274	kaum	0
69275	miteinander	0
69276	,	0
69277	denn	0
69278	das	0
69279	in	0
69280	einen	0
69281	knappen	0
69282	Zeitraum	0
69283	zusammengedrängt	0
69284	Erlebte	0
69285	übte	0
69286	seine	0
69287	mächtige	0
69288	Nachwirkung	0
69289	auf	0
69290	sie	0
69291	aus	0
69292	,	0
69293	die	0
69294	jeder	0
69295	in	0
69296	sich	0
69297	selbst	0
69298	zu	0
69299	überwinden	0
69300	strebte	0
69301	.	0
69302	Als	0
69303	sie	0
69304	aber	0
69305	an	0
69306	das	0
69307	Tor	0
69308	des	0
69309	Gehöftes	0
69310	kamen	0
69311	,	0
69312	sahen	0
69313	sie	0
69314	in	0
69315	zwei	0
69316	Fenstern	0
69317	des	0
69318	Hauses	0
69319	einen	0
69320	rötlichen	0
69321	Schimmer	0
69322	und	0
69323	wußten	0
69324	nun	0
69325	,	0
69326	daß	0
69327	sie	0
69328	die	0
69329	Eltern	0
69330	noch	0
69331	in	0
69332	der	0
69333	Wohnstube	0
69334	bei	0
69335	der	0
69336	Lampe	0
69337	fanden	0
69338	und	0
69339	ihnen	0
69340	ihr	0
69341	Herz	0
69342	ausschütten	0
69343	konnten	0
69344	.	0
69345	So	0
69346	traten	0
69347	sie	0
69348	zu	0
69349	ihnen	0
69350	ein	0
69351	.	0
69352	Ammerie	0
69353	schritt	0
69354	entschlossen	0
69355	voran	0
69356	,	0
69357	trumpfte	0
69358	mit	0
69359	derbem	0
69360	Schlag	0
69361	das	0
69362	Pergament	0
69363	vor	0
69364	ihrem	0
69365	Vater	0
69366	auf	0
69367	den	0
69368	Tisch	0
69369	und	0
69370	platzte	0
69371	los	0
69372	:	0
69373	»	0
69374	Hier	0
69375	,	0
69376	Väterle	0
69377	,	0
69378	hast	0
69379	du	0
69380	die	0
69381	Vollmacht	0
69382	des	0
69383	Klostermeiers	0
69384	von	0
69385	Bronnbach	0
69386	!	0
69387	ich	0
69388	hab'	0
69389	sie	0
69390	ihm	0
69391	eigenhändig	0
69392	abgenommen	0
69393	.	0
69394	Er	0
69395	wollte	0
69396	unter	0
69397	dem	0
69398	Beistande	0
69399	Hammichels	0
69400	und	0
69401	noch	0
69402	eines	0
69403	andern	0
69404	unsere	0
69405	Trudi	0
69406	mit	0
69407	Gewalt	0
69408	über	0
69409	den	0
69410	Rhein	0
69411	entführen	0
69412	,	0
69413	aber	0
69414	wir	0
69415	mit	0
69416	Franz	0
69417	und	0
69418	Steffen	0
69419	haben	0
69420	sie	0
69421	gerettet	0
69422	,	0
69423	und	0
69424	jetzt	0
69425	sitzen	0
69426	die	0
69427	Bösewichter	0
69428	wohlverwahrt	0
69429	im	0
69430	Eulenturm	0
69431	.	0
69432	«	0
69433	Der	0
69434	Bürgermeister	0
69435	blickte	0
69436	seine	0
69437	ihm	0
69438	verdächtig	0
69439	vorkommende	0
69440	Jüngste	0
69441	lächelnd	0
69442	an	0
69443	und	0
69444	sagte	0
69445	,	0
69446	ihr	0
69447	mit	0
69448	dem	0
69449	Finger	0
69450	drohend	0
69451	,	0
69452	gutlaunig	0
69453	:	0
69454	»	0
69455	Grashupf	0
69456	,	0
69457	ihr	0
69458	waret	0
69459	bei	0
69460	Gersbachers	0
69461	,	0
69462	da	0
69463	hat	0
69464	dir	0
69465	der	0
69466	Steffen	0
69467	wohl	0
69468	zuviel	0
69469	Ruppertsberger	0
69470	eingeschenkt	0
69471	?	0
69472	«	0
69473	»	0
69474	Der	0
69475	Steffen	0
69476	?	0
69477	ach	0
69478	!	0
69479	–	0
69480	wir	0
69481	waren	0
69482	gar	0
69483	nicht	0
69484	bei	0
69485	Gersbachers	0
69486	,	0
69487	«	0
69488	stotterte	0
69489	sie	0
69490	mit	0
69491	heißen	0
69492	Wangen	0
69493	.	0
69494	Er	0
69495	entfaltete	0
69496	das	0
69497	Pergament	0
69498	.	0
69499	»	0
69500	Meiner	0
69501	Seele	0
69502	!	0
69503	es	0
69504	ist	0
69505	wahrhaftig	0
69506	die	0
69507	Vollmacht	0
69508	,	0
69509	«	0
69510	sprach	0
69511	er	0
69512	staunend	0
69513	,	0
69514	nahezu	0
69515	verblüfft	0
69516	.	0
69517	»	0
69518	Setzt	0
69519	euch	0
69520	und	0
69521	erzählt	0
69522	!	0
69523	«	0
69524	Jetzt	0
69525	trat	0
69526	Elsbeth	0
69527	ein	0
69528	,	0
69529	denn	0
69530	sie	0
69531	hatte	0
69532	die	0
69533	drei	0
69534	über	0
69535	den	0
69536	Hof	0
69537	kommen	0
69538	hören	0
69539	.	0
69540	Sie	0
69541	stutzte	0
69542	vor	0
69543	den	0
69544	ernsten	0
69545	,	0
69546	erregten	0
69547	Gesichtern	0
69548	,	0
69549	aber	0
69550	ehe	0
69551	sie	0
69552	eine	0
69553	Frage	0
69554	tun	0
69555	konnte	0
69556	,	0
69557	machte	0
69558	ihr	0
69559	Madlen	0
69560	ein	0
69561	Zeichen	0
69562	des	0
69563	Schweigens	0
69564	und	0
69565	wies	0
69566	nach	0
69567	einem	0
69568	Stuhl	0
69569	hin	0
69570	.	0
69571	Als	0
69572	alle	0
69573	saßen	0
69574	,	0
69575	nahm	0
69576	Ammerie	0
69577	das	0
69578	Wort	0
69579	und	0
69580	schilderte	0
69581	das	0
69582	bestandene	0
69583	Abenteuer	0
69584	so	0
69585	lebendig	0
69586	und	0
69587	anschaulich	0
69588	,	0
69589	daß	0
69590	die	0
69591	Hörenden	0
69592	mit	0
69593	allen	0
69594	Sinnen	0
69595	an	0
69596	ihren	0
69597	Lippen	0
69598	hingen	0
69599	und	0
69600	am	0
69601	Schlusse	0
69602	ihres	0
69603	eindringlichen	0
69604	Berichtes	0
69605	ein	0
69606	tiefes	0
69607	,	0
69608	nachdenkliches	0
69609	Schweigen	0
69610	am	0
69611	Tische	0
69612	herrschte	0
69613	.	0
69614	Dann	0
69615	aber	0
69616	gaben	0
69617	Madlen	0
69618	,	0
69619	Christoph	0
69620	und	0
69621	Elsbeth	0
69622	ihrer	0
69623	Freude	0
69624	über	0
69625	Trudis	0
69626	Rettung	0
69627	aus	0
69628	der	0
69629	Gefahr	0
69630	und	0
69631	zugleich	0
69632	ihrer	0
69633	warmen	0
69634	Anerkennung	0
69635	von	0
69636	Peters	0
69637	und	0
69638	seiner	0
69639	beiden	0
69640	Schwäger	0
69641	tatkräftigem	0
69642	Schutze	0
69643	,	0
69644	dem	0
69645	allein	0
69646	die	0
69647	Rettung	0
69648	zu	0
69649	danken	0
69650	war	0
69651	,	0
69652	herzüberquellenden	0
69653	Ausdruck	0
69654	.	0
69655	Darauf	0
69656	winkte	0
69657	der	0
69658	Bürgermeister	0
69659	seiner	0
69660	Tochter	0
69661	:	0
69662	»	0
69663	Nun	0
69664	komm'	0
69665	du	0
69666	mal	0
69667	her	0
69668	,	0
69669	Grashupf	0
69670	!	0
69671	was	0
69672	mach'	0
69673	ich	0
69674	denn	0
69675	mit	0
69676	dir	0
69677	?	0
69678	Du	0
69679	bist	0
69680	doch	0
69681	gewiß	0
69682	die	0
69683	Rädelsführerin	0
69684	bei	0
69685	dem	0
69686	Wagestück	0
69687	gewesen	0
69688	,	0
69689	nicht	0
69690	wahr	0
69691	?	0
69692	«	0
69693	»	0
69694	Natürlich	0
69695	,	0
69696	Väterle	0
69697	!	0
69698	«	0
69699	gestand	0
69700	Ammerie	0
69701	mit	0
69702	keckem	0
69703	Selbstbewußtsein	0
69704	.	0
69705	»	0
69706	Die	0
69707	Trudi	0
69708	wollte	0
69709	erst	0
69710	durchaus	0
69711	nicht	0
69712	mit	0
69713	,	0
69714	aber	0
69715	ich	0
69716	habe	0
69717	sie	0
69718	doch	0
69719	dazu	0
69720	herumgekriegt	0
69721	,	0
69722	und	0
69723	darauf	0
69724	bild'	0
69725	ich	0
69726	mir	0
69727	nicht	0
69728	wenig	0
69729	ein	0
69730	,	0
69731	denn	0
69732	sonst	0
69733	säßen	0
69734	ja	0
69735	die	0
69736	Schufte	0
69737	jetzt	0
69738	nicht	0
69739	im	0
69740	Eulenturm	0
69741	.	0
69742	«	0
69743	»	0
69744	Ja	0
69745	,	0
69746	was	0
69747	wären	0
69748	wir	0
69749	ohne	0
69750	dich	0
69751	!	0
69752	«	0
69753	lachte	0
69754	er	0
69755	und	0
69756	griff	0
69757	ihr	0
69758	liebevoll	0
69759	in	0
69760	das	0
69761	krause	0
69762	Stirnhaar	0
69763	.	0
69764	»	0
69765	Und	0
69766	auf	0
69767	welch	0
69768	hinterlistige	0
69769	Weise	0
69770	habt	0
69771	ihr	0
69772	Rackerzeug	0
69773	von	0
69774	Mädels	0
69775	euch	0
69776	von	0
69777	uns	0
69778	weggestohlen	0
69779	!	0
69780	«	0
69781	schalt	0
69782	Madlen	0
69783	in	0
69784	spaßhaftem	0
69785	Tone	0
69786	.	0
69787	»	0
69788	Euch	0
69789	um	0
69790	Erlaubnis	0
69791	dazu	0
69792	bitten	0
69793	konnten	0
69794	wir	0
69795	doch	0
69796	nicht	0
69797	,	0
69798	Mütterle	0
69799	,	0
69800	«	0
69801	entgegnete	0
69802	Ammerie	0
69803	.	0
69804	»	0
69805	Darum	0
69806	mußten	0
69807	wir	0
69808	euch	0
69809	vorflunkern	0
69810	,	0
69811	wir	0
69812	gingen	0
69813	zu	0
69814	Gersbachers	0
69815	,	0
69816	denn	0
69817	zu	0
69818	einem	0
69819	Stelldichein	0
69820	mit	0
69821	dem	0
69822	Meier	0
69823	hättet	0
69824	ihr	0
69825	uns	0
69826	doch	0
69827	keinen	0
69828	Urlaub	0
69829	bewilligt	0
69830	.	0
69831	«	0
69832	»	0
69833	Allerdings	0
69834	nicht	0
69835	,	0
69836	«	0
69837	sprach	0
69838	Christoph	0
69839	,	0
69840	»	0
69841	aber	0
69842	da	0
69843	alles	0
69844	noch	0
69845	so	0
69846	leidlich	0
69847	abgelaufen	0
69848	ist	0
69849	,	0
69850	sei	0
69851	euch	0
69852	die	0
69853	Flunkerei	0
69854	für	0
69855	diesmal	0
69856	verziehen	0
69857	.	0
69858	Ich	0
69859	hoffe	0
69860	,	0
69861	die	0
69862	nachjagenden	0
69863	Herren	0
69864	werden	0
69865	uns	0
69866	nach	0
69867	dieser	0
69868	Erfahrung	0
69869	mit	0
69870	ihrem	0
69871	Abgesandten	0
69872	,	0
69873	falls	0
69874	der	0
69875	gefangene	0
69876	Marder	0
69877	überhaupt	0
69878	ihr	0
69879	Abgesandter	0
69880	war	0
69881	,	0
69882	in	0
69883	Zukunft	0
69884	ungeschoren	0
69885	lassen	0
69886	.	0
69887	«	0
69888	»	0
69889	Seine	0
69890	Vollmacht	0
69891	solltest	0
69892	du	0
69893	dir	0
69894	einrahmen	0
69895	lassen	0
69896	und	0
69897	zur	0
69898	Erinnerung	0
69899	an	0
69900	die	0
69901	Wand	0
69902	hängen	0
69903	,	0
69904	Trudi	0
69905	,	0
69906	«	0
69907	sagte	0
69908	Peter	0
69909	.	0
69910	»	0
69911	Ich	0
69912	danke	0
69913	schön	0
69914	,	0
69915	Peter	0
69916	,	0
69917	für	0
69918	solche	0
69919	Erinnerung	0
69920	!	0
69921	«	0
69922	erwiderte	0
69923	Trudi	0
69924	lachend	0
69925	.	0
69926	»	0
69927	Onkel	0
69928	Chrischtoph	0
69929	wird	0
69930	das	0
69931	Dokument	0
69932	wohl	0
69933	in	0
69934	seinem	0
69935	Repositorium	0
69936	begraben	0
69937	.	0
69938	«	0
69939	»	0
69940	Richtig	0
69941	,	0
69942	mein	0
69943	Kind	0
69944	,	0
69945	ad	0
69946	acta	0
69947	damit	0
69948	!	0
69949	«	0
69950	sprach	0
69951	der	0
69952	Bürgermeister	0
69953	.	0
69954	So	0
69955	wurde	0
69956	über	0
69957	die	0
69958	denkwürdige	0
69959	Begebenheit	0
69960	noch	0
69961	viel	0
69962	in	0
69963	Ernst	0
69964	und	0
69965	Scherz	0
69966	hin	0
69967	und	0
69968	her	0
69969	geredet	0
69970	,	0
69971	und	0
69972	die	0
69973	Armbrusters	0
69974	gelangten	0
69975	heut	0
69976	erst	0
69977	sehr	0
69978	spät	0
69979	zu	0
69980	ihrer	0
69981	Nachtruhe	0
69982	.	0
69983	Als	0
69984	die	0
69985	beiden	0
69986	Mädchen	0
69987	oben	0
69988	in	0
69989	ihrer	0
69990	Kammer	0
69991	waren	0
69992	und	0
69993	Trudi	0
69994	bereits	0
69995	im	0
69996	Bette	0
69997	lag	0
69998	,	0
69999	beugte	0
70000	sich	0
70001	Ammerie	0
70002	,	0
70003	auch	0
70004	schon	0
70005	entkleidet	0
70006	,	0
70007	zärtlich	0
70008	über	0
70009	sie	0
70010	und	0
70011	begann	0
70012	:	0
70013	»	0
70014	Du	0
70015	hattest	0
70016	doch	0
70017	recht	0
70018	,	0
70019	Trudi	0
70020	,	0
70021	daß	0
70022	das	0
70023	Abschiednehmen	0
70024	eine	0
70025	Falle	0
70026	war	0
70027	,	0
70028	die	0
70029	der	0
70030	abscheuliche	0
70031	Mensch	0
70032	dir	0
70033	gestellt	0
70034	hatte	0
70035	.	0
70036	Gott	0
70037	sei	0
70038	gedankt	0
70039	,	0
70040	daß	0
70041	ihm	0
70042	der	0
70043	Bubenstreich	0
70044	nicht	0
70045	gelungen	0
70046	ist	0
70047	!	0
70048	Jetzt	0
70049	aber	0
70050	möcht'	0
70051	ich	0
70052	dich	0
70053	prügeln	0
70054	vor	0
70055	Freude	0
70056	,	0
70057	daß	0
70058	ich	0
70059	dich	0
70060	wieder	0
70061	hier	0
70062	in	0
70063	den	0
70064	Daunen	0
70065	habe	0
70066	,	0
70067	du	0
70068	–	0
70069	du	0
70070	Würzburgische	0
70071	!	0
70072	«	0
70073	»	0
70074	Nur	0
70075	immer	0
70076	zu	0
70077	!	0
70078	von	0
70079	dir	0
70080	will	0
70081	ich	0
70082	die	0
70083	schönsten	0
70084	Püffe	0
70085	für	0
70086	alle	0
70087	die	0
70088	Not	0
70089	und	0
70090	Beschwer	0
70091	,	0
70092	die	0
70093	ich	0
70094	euch	0
70095	verursacht	0
70096	habe	0
70097	,	0
70098	gern	0
70099	hinnehmen	0
70100	,	0
70101	«	0
70102	sagte	0
70103	Trudi	0
70104	mit	0
70105	einem	0
70106	träumerischen	0
70107	Lächeln	0
70108	,	0
70109	sich	0
70110	reckend	0
70111	und	0
70112	streckend	0
70113	in	0
70114	dem	0
70115	wohligen	0
70116	Gefühl	0
70117	,	0
70118	wieder	0
70119	sicher	0
70120	vor	0
70121	Gefahren	0
70122	zu	0
70123	sein	0
70124	und	0
70125	von	0
70126	den	0
70127	Ihrigen	0
70128	so	0
70129	geliebt	0
70130	zu	0
70131	werden	0
70132	.	0
70133	Einundzwanzigstes	1
70134	Kapitel	0
70135	.	0
70136	Im	0
70137	Laufe	0
70138	des	0
70139	nächsten	0
70140	Tages	0
70141	verbreitete	0
70142	sich	0
70143	schnell	0
70144	die	0
70145	Nachricht	0
70146	von	0
70147	der	0
70148	Einkerkerung	0
70149	Ebendorffers	0
70150	und	0
70151	Hammichels	0
70152	wie	0
70153	auch	0
70154	von	0
70155	der	0
70156	Veranlassung	0
70157	dazu	0
70158	.	0
70159	Allerlei	0
70160	Gerüchte	0
70161	über	0
70162	die	0
70163	näheren	0
70164	Umstände	0
