ID_general;fullname;gender;possible_identity_with;possible_identity_with_names;members;members_names;specialcase;borderline;comment_entity;ID_chapter_1;ID_chapter_2;ID_chapter_3;ID_chapter_4;ID_chapter_5;ID_chapter_6_part1;ID_chapter_6_part2;ID_chapter_7;ID_chapter_8;ID_chapter_9;ID_chapter_10_part1;ID_chapter_10_part2;ID_chapter_11;ID_chapter_12;ID_chapter_13;ID_chapter_14;ID_chapter_15;ID_chapter_16;ID_chapter_17;ID_chapter_18;ID_chapter_19;ID_chapter_20;ID_chapter_21;ID_chapter_22;ID_chapter_23
entity_0635;Kapitän Tim Auspice;m;;;;;;;;;;;;;;;;;;;Kapitän Tim Auspice;;;;;;;;;;;;;
entity_0636;Dr. Shekbourg;m;;;;;;;;;;;;;;;;;;;Dr. Shekbourg;;;;;;;;;;;;;
entity_0637;amerikanische Milizen;m;;;x;x;group;;;;;;;;;;;;;;amerikanische Milizen;;;;;;;;;;;;;
entity_0638;Goethes Clärchen;f;;;;;;;;;;;;;;;;;;;Goethes Clärchen;;;;;;;;;;;;;
entity_0639;Yankee aus Connecticut;m;;;;;;;;;;;;;;;;;;;Yankee aus Connecticut;;;;;;;;;;;;;
entity_0640;Herzogin von Buckingham;f;;;;;;;;;;;;;;;;;;;Herzogin von Buckingham;;;;;;;;;;;;;
entity_0641;englische Offiziere;m;;;x;x;group;;;;;;;;;;;;;;englische Offiziere;;;;;;;;;;;;;
entity_0642;Eingeborener;m;;;;;;;;;;;;;;;;;;;Eingeborener;;;;;;;;;;;;;
entity_0643;Sprechinstanz im von Moorfeld vorgetragenen Gedicht;m;;;;;;;;;;;;;;;;;;;Sprechinstanz im von Moorfeld vorgetragenen Gedicht;;;;;;;;;;;;;
entity_0644;Sprechinstanz in Des Schäfers Botschaft;m;;;;;;;;;;;;;;;;;;;Sprechinstanz in Des Schäfers Botschaft;;;;;;;;;;;;;
entity_0645;Egmont;m;;;;;;;;;;;;;;;;;;;Egmont;;;;;;;;;;;;;
entity_0646;Herzog von Buckingham;m;;;;;;;;;;;;;;;;;;;Herzog von Buckingham;;;;;;;;;;;;;
entity_0647;Konstabler;m;;;;;;;;;;;;;;;;;;;Konstabler;;;;;;;;;;;;;
entity_0648;Tom;m;;;;;nonfact;;;;;;;;;;;;;;Tom;;;;;;;;;;;;;
entity_0649;Goethes Gretchen;f;;;;;;;;;;;;;;;;;;;Goethes Gretchen;;;;;;;;;;;;;
entity_0650;Daniel Boone;m;;;;;;;;;;;;;;;;;;;Daniel Boone;;;;;;;;;;;;;
entity_0651;Brünnlein in Des Schäfers Botschaft;o;;;;;;;;;;;;;;;;;;;Brünnlein in Des Schäfers Botschaft;;;;;;;;;;;;;
entity_0652;Geliebte der Sprechinstanz in Des Schäfers Botschaft;f;;;;;;;;;;;;;;;;;;;Geliebte der Sprechinstanz in Des Schäfers Botschaft;;;;;;;;;;;;;
entity_0653;Uhlands Königstöchter;f;;;x;x;group;;;;;;;;;;;;;;Uhlands Königstöchter;;;;;;;;;;;;;
entity_0654;Simon Kenton;m;;;;;;;;;;;;;;;;;;;Simon Kenton;;;;;;;;;;;;;
entity_0655;Gesellschaft bei Bennet;mf;;;x;x;group;;;;;;;;;;;;;;Gesellschaft bei Bennet;;;;;;;;;;;;;
entity_0656;größter Theil der Gesellschaft;mf;;;x;x;group;;;;;;;;;;;;;;größter Theil der Gesellschaft;;;;;;;;;;;;;
entity_0657;Schlachtengel Whalley;m;;;;;;;;;;;;;;;;;;;Schlachtengel Whalley;;;;;;;;;;;;;
entity_0658;übrige Schiffsbesatzung;m;;;x;x;group, nonfact;;;;;;;;;;;;;;übrige Schiffsbesatzung;;;;;;;;;;;;;
entity_0659;hypothetische Jury;u;;;x;x;group, nonfact;;;;;;;;;;;;;;hypothetische Jury;;;;;;;;;;;;;
entity_0660;Vorderste;u;;;entity_0055, entity_0529, x;Mr. Bennet, Theepartie, x;group;;;;;;;;;;;;;;Vorderste;;;;;;;;;;;;;
entity_0661;Teil der Mannschaft;m;;;x;x;group, nonfact;;;;;;;;;;;;;;Teil der Mannschaft;;;;;;;;;;;;;
entity_0662;Nachrichter;m;;;;;;;;;;;;;;;;;;;Nachrichter;;;;;;;;;;;;;
entity_0663;Mannschaft;m;;;entity_0661, x;Teil der Mannschaft, x;group;;;;;;;;;;;;;;Mannschaft;;;;;;;;;;;;;
entity_0664;Louisquatorze;m;;;;;;;;;;;;;;;;;;;Louisquatorze;;;;;;;;;;;;;
entity_0665;Europäer in Colonialtruppen;m;;;x;x;group;;;;;;;;;;;;;;Europäer in Colonialtruppen;;;;;;;;;;;;;
entity_0666;Hannoveraner;m;;;;;;;;;;;;;;;;;;;Hannoveraner;;;;;;;;;;;;;
entity_0667;Corps unter Fallstaff;m;;;x;x;group;;;;;;;;;;;;;;Corps unter Fallstaff;;;;;;;;;;;;;
entity_0668;Colonialtruppen;m;;;entity_0637, entity_0665;amerikanische Milizen, Europäer der Colonialtruppen;group;;;;;;;;;;;;;;Colonialtruppen;;;;;;;;;;;;;
entity_0669;Freunde des Hauses Bennet;u;;;entity_0097, x;Howland, x;group;;;;;;;;;;;;;;Freunde des Hauses Bennet;;;;;;;;;;;;;
entity_0670;Director der Kriegsschule;m;;;;;;;;;;;;;;;;;;;Director der Kriegsschule;;;;;;;;;;;;;
entity_0671;Bote;m;;;;;;;;;;;;;;;;;;;Bote;;;;;;;;;;;;;
entity_0672;Adams;m;;;;;;;;;;;;;;;;;;;Adams;;;;;;;;;;;;;
entity_0673;Abälard;m;;;;;;;;;;;;;;;;;;;Abälard;;;;;;;;;;;;;
entity_0674;Brüsseler Bürger;u;;;x;x;group;;;;;;;;;;;;;;Brüsseler Bürger;;;;;;;;;;;;;
entity_0675;Bruder Jonathan;m;;;;;;;;;;;;;;;;;;;Bruder Jonathan;Bruder Jonathan;Bruder Jonathan;;;;;;;;;;;
entity_0676;Franzosen in Crownpoint;m;;;x;x;group;;;;;;;;;;;;;;Franzosen in Crownpoint;;;;;;;;;;;;;
entity_0677;Heloise;f;;;;;;;;;;;;;;;;;;;Heloise;;;;;;;;;;;;;
entity_0678;Georg Friedrich Händel;m;;;;;;;;;;;;;;;;;;;Georg Friedrich Händel;;;;;;;;;;;;;
entity_0679;General Johnston;m;;;;;;;;;;;;;;;;;;;General Johnston;;;;;;;;;;;;;
entity_0680;Michael Fink;m;;;;;;;;;;;;;;;;;;;Michael Fink;;;;;;;;;;;;;
entity_0681;Mädchen in Salem;f;;;x;x;group;;;;;;;;;;;;;;Mädchen in Salem;;;;;;;;;;;;;
entity_0682;Oncle Sam;m;;;;;;;;;;;;;;;;;;;Oncle Sam;;;;;;;;;;;;;
entity_0683;Ladies;f;;;x;x;group;;;;;;;;;;;;;;Ladies;;;;;;;;;;;;;
entity_0684;Johann Wetzel;m;;;;;;;;;;;;;;;;;;;Johann Wetzel;;;;;;;;;;;;;
entity_0685;Leute auf der Straße;u;;;x;x;group;;;;;;;;;;;;;;Leute auf der Straße;;;;;;;;;;;;;
entity_0686;Spediteur;m;;;;;;;;;;;;;;;;;;;Spediteur;;;;;;;;;;;;;
entity_0687;Thusnelda;f;;;;;;;;;;;;;;;;;;;Thusnelda;;;;;;;;;;;;;
entity_0688;Vater des Yankee aus Connecticut;m;;;;;;;;;;;;;;;;;;;Vater des Yankee aus Connecticut;;;;;;;;;;;;;
entity_0689;Vater von Clärchen;m;;;;;;;;;;;;;;;;;;;Vater von Clärchen;;;;;;;;;;;;;
entity_0690;hypothetischer Tonsetzer;m;;;;;nonfact;;;;;;;;;;;;;;hypothetischer Tonsetzer;;;;;;;;;;;;;
entity_0691;männliche Begleitung;m;;;;;nonfact;;;;;;;;;;;;;;männliche Begleitung;;;;;;;;;;;;;
entity_0692;Martin;m;;;;;;;;;;;;;;;;;;;;Martin;;;;;;;;;;;;
entity_0693;Jüngling dem Moorfeld vor Martins Farm begegnet;m;;;;;;;;;;;;;;;;;;;;Jüngling;;;;;;;;;;;;
entity_0694;William;m;;;;;;;;;;;;;;;;;;;;William;;;;;;;;;;;;
entity_0695;Mann der Fieberkranken;m;;;;;;;;;;;;;;;;;;;;Mann der Fieberkranken;;;;;;;;;;;;
entity_0696;Vater des Jünglings;m;;;;;;;;;;;;;;;;;;;;Vater des Jünglings;;;;;;;;;;;;
entity_0697;Härriett;f;;;;;;;;;;;;;;;;;;;;Härriett;;;;;;;;;;;;
entity_0698;englischer Baronet;m;;;;;;;;;;;;;;;;;;;;englischer Baronet;;;;;;;;;;;;
entity_0699;Fieberkranke;f;;;;;;;;;;;;;;;;;;;;Fieberkranke;;;;;;;;;;;;
entity_0700;Deutscher Gefangener aus Rheinbaiern;m;;;;;;;;;;;;;;;;;;;;Deutscher Gefangener;;Zellengefangener;;;;;;;;;;
entity_0701;ein Bischof bei der WistarPartie;m;;;;;;;;;;;;;;;;;;;;ein Bischof bei der WistarPartie;;;;;;;;;;;;
entity_0702;Nachbar Moorfelds im Zug;m;;;;;;;;;;;;;;;;;;;;Nachbar Moorfelds im Zug;;;;;;;;;;;;
entity_0703;Mr. Bradley;m;;;;;;;;;;;;;;;;;;;;Mr. Bradley;;;;;;;;;;;;
entity_0704;Anwesende bei WistarPartie;u;;;entity_0737, entity_0701, x;ein Herr bei der WistarPartie, ein Bischof bei der WistarPartie, x;group;;;;;;;;;;;;;;;Anwesende;;;;;;;;;;;;
entity_0705;Reisegesellschaft;m;;;x;x;group;;;;;;;;;;;;;;;Reisegesellschaft;;;;;;;;;;;;
entity_0706;GentlemanConducteur;m;;;;;;;;;;;;;;;;;;;;GentlemanConducteur;;;;;;;;;;;;
entity_0707;Kaufmann von Sunbury;m;;;;;;;;;;;;;;;;;;;;Kaufmann von Sunbury;;;;;;;;;;;;
entity_0708;Stewart;m;;;;;;;;;;;;;;;;;;;;Stewart;;;;;;;;;;;;
entity_0709;Knaben von Martin;m;;;x;x;group;;;;;;;;;;;;;;;Knaben von Martin;;;;;;;;;;;;
entity_0710;IndianTrader;m;;;;;;;;;;;;;;;;;;;;IndianTrader;;;;;;;;;;;;
entity_0711;Tschanni;m;;;;;;;;;;;;;;;;;;;;Tschanni;;;;;;;;;;;;
entity_0712;Frau von Martin;f;;;;;;;;;;;;;;;;;;;;Frau von Martin;;;;;;;;;;;;
entity_0713;Czikós;m;;;;;;;;;;;;;;;;;;;;Czikós;;;;;;;;;;;;
entity_0714;Söhnchen des Wirts;m;;;;;;;;;;;;;;;;;;;;Söhnchen des Wirts;;;;;;;;;;;;
entity_0715;Mädchen von Martin;f;;;;;;;;;;;;;;;;;;;;Mädchen von Martin;;;;;;;;;;;;
entity_0716;Frau des PhiladelphierAdvokaten;f;;;;;;;;;;;;;;;;;;;;Frau des PhiladelphierAdvokaten;;;;;;;;;;;;
entity_0717;Reverend;m;;;;;;;;;;;;;;;;;;;;Reverend;;;;;;;;;;;;
entity_0718;Susen;f;;;;;;;;;;;;;;;;;;;;Susen;;;;;;;;;;;;
entity_0719;Kind der Frau des PhiladelphierAdvokaten;u;;;;;;;;;;;;;;;;;;;;Kind der Frau des PhiladelphierAdvokaten;;;;;;;;;;;;
entity_0720;Deutsche Gefangene;u;;;x;x;group;;;;;;;;;;;;;;;Deutsche Gefangene;;;;;;;;;;;;
entity_0721;presbyterianischer Geistlicher;m;;;;;;;;;;;;;;;;;;;;presbyterianischer Geistlicher;;;;;;;;;;;;
entity_0722;Sklavenaufseher;m;;;;;;;;;;;;;;;;;;;;Sklavenaufseher;;;;;;;;;;;;
entity_0723;Sträflinge im penetentiary;u;;;entity_0720, x;Deutsche Gefangene, x;group;;;;;;;;;;;;;;;Sträflinge;;;;;;;;;;;;
entity_0724;Wirtin;f;;;;;;;;;;;;;;;;;;;;Wirtin;;;;;;;;;;;;
entity_0725;Gesellschaft bei Wistar-Partie;u;;;x;x;group;;;;;;;;;;;;;;;Gesellschaft;;;;;;;;;;;;
entity_0726;Negerin;f;;;;;;;;;;;;;;;;;;;;Negerin;;;;;;;;;;;;
entity_0727;Conducteur;m;;;;;;;;;;;;;;;;;;;;Conducteur;;;;;;;;;;;;
entity_0728;Wächter im penetentiary;m;;;;;;;;;;;;;;;;;;;;Wächter;;;;;;;;;;;;
entity_0729;Schinderhannes;m;;;;;;;;;;;;;;;;;;;;Schinderhannes;;;;;;;;;;;;
entity_0730;Mitreisende;u;;;entity_0702, x;Nachbar Moorfelds im Zug, x;group;;;;;;;;;;;;;;;Mitreisende;;;;;;;;;;;;
entity_0731;Wirt;m;;;;;;;;;;;;;;;;;;;;Wirt;;;;;;;;;;;;
entity_0732;infernalisches Gesindel in der Orpheus-Sage;u;;;x;x;group;;;;;;;;;;;;;;;infernalisches Gesindel in der Orpheus-Sage;;;;;;;;;;;;
entity_0733;karthaginensische Frauen;f;;;x;x;group;;;;;;;;;;;;;;;karthaginensische Frauen;;;;;;;;;;;;
entity_0734;polnische Große;u;;;x;x;group;;;;;;;;;;;;;;;polnische Große;;;;;;;;;;;;
entity_0735;Mr. Gordon;m;;;;;;;;;;;;;;;;;;;;Mr. Gordon;;;;;;;;;;;;
entity_0736;William Penn;m;;;;;;;;;;;;;;;;;;;;William Penn;;;;;;;;;;;;
entity_0737;ein Herr bei der WistarPartie;m;;;;;;;;;;;;;;;;;;;;ein Herr bei der WistarPartie;;;;;;;;;;;;
entity_0738;Statistiker;m;;;x;x;group;;;;;;;;;;;;;;;Statistiker;;;;;;;;;;;;
entity_0739;Passagiere im Zug;u;;;entity_0001, entity_0730;Moorfeld, Mitreisende;group;;;;;;;;;;;;;;;Passagiere im Zug;;;;;;;;;;;;
entity_0741;römische Damen;f;;;x;x;group;;;;;;;;;;;;;;;römische Damen;;;;;;;;;;;;
entity_0742;römische Herren;m;;;x;x;group;;;;;;;;;;;;;;;römische Herren;;;;;;;;;;;;
entity_0743;Capitän;m;;;;;;;;;;;;;;;;;;;;Capitän;;;;;;;;;;;;
entity_0744;Cooper;m;;;;;;;;;;;;;;;;;;;;Cooper;;;;;;;;;;;;
entity_0745;gekreuzigte Sklaven;u;;;x;x;group;;;;;;;;;;;;;;;gekreuzigte Sklaven;;;;;;;;;;;;
entity_0746;Mr. Howth;m;;;;;;;;;;;;;;;;;;;;Mr. Howth;;;;;;;;;;;;
entity_0747;Professor;m;;;;;;;;;;;;;;;;;;;;Professor;;;;;;;;;;;;
entity_0748;OberChinese;m;;;;;;;;;;;;;;;;;;;;OberChinese;;;;;;;;;;;;
entity_0749;Prediger im penetentiary;m;;;;;;;;;;;;;;;;;;;;Prediger;;;;;;;;;;;;
entity_0750;Ahnen der polnischen Großen;u;;;x;x;group;;;;;;;;;;;;;;;Ahnen der polnischen Großen;;;;;;;;;;;;
entity_0751;Burkard Waldis;m;;;;;;;;;;;;;;;;;;;;Burkard Waldis;;;;;;;;;;;;
entity_0752;Börne;m;;;;;;;;;;;;;;;;;;;;Börne;;;;;;;;;;;;
entity_0753;Euridice;f;;;;;;;;;;;;;;;;;;;;Euridice;;;;;;;;;;;;
entity_0754;Chateaubriand;m;;;;;;;;;;;;;;;;;;;;Chateaubriand;;;;;;;;;;;;
entity_0755;János Jranyi;m;;;;;;;;;;;;;;;;;;;;János Jranyi;;;;;;;;;;;;
entity_0756;Irwing;m;;;;;;;;;;;;;;;;;;;;Irwing;;;;;;;;;;;;
entity_0757;Jacob Böhme;m;;;;;;;;;;;;;;;;;;;;Jacob Böhme;;;;;;;;;;;;
entity_0758;Gellert;m;;;;;;;;;;;;;;;;;;;;Gellert;;;;;;;;;;;;
entity_0759;Großkhan der goldenen Horde;m;;;;;;;;;;;;;;;;;;;;Großkhan der goldenen Horde;;;;;;;;;;;;
entity_0760;Fischer;m;;;;;;;;;;;;;;;;;;;;Fischer;;;;;;;;;;;;
entity_0761;Doktor Faust;m;;;;;;;;;;;;;;;;;;;;Doktor Faust;;;;;;;;;;;;
entity_0762;Cäsar;m;;;;;;;;;;;;;;;;;;;;Cäsar;;;;;;;;;;;;
entity_0763;Mistress;f;;;;;;;;;;;;;;;;;;;;Mistress;;;;;;;;;;;;
entity_0765;Mister;m;;;;;;;;;;;;;;;;;;;;Mister;;;;;;;;;;;;
entity_0766;PhiladelphierAdvokat;m;;;;;;;;;;;;;;;;;;;;PhiladelphierAdvokat;;;;;;;;;;;;
entity_0767;Peter Bell;m;;;;;;;;;;;;;;;;;;;;Peter Bell;;;;;;;;;;;;
entity_0768;Pegasus;u;;;;;;;;;;;;;;;;;;;;Pegasus;;;;;;;;;;;;
entity_0769;Paracelsus;m;;;;;;;;;;;;;;;;;;;;Paracelsus;;;;;;;;;;;;
entity_0770;Orpheus;m;;;;;;;;;;;;;;;;;;;;Orpheus;;;;;;;;;;;;
entity_0771;Papst;m;;;;;;;;;;;;;;;;;;;;Papst;;;;;;;;;;;;
entity_0772;Neger;m;;;;;;;;;;;;;;;;;;;;Neger;;;;;;;;;;;;
entity_0773;Omniarch;m;;;;;;;;;;;;;;;;;;;;Omniarch;;;;;;;;;;;;
entity_0774;Nachbarn im Zug;u;;;x;x;group;;;;;;;;;;;;;;;Nachbarn im Zug;;;;;;;;;;;;
entity_0775;Napoleon;m;;;;;;;;;;;;;;;;;;;;Napoleon;Napoleon;;;Napoleon;;;;;;;;
entity_0776;Morrison;m;;;;;;;;;;;;;;;;;;;;Morrison;;;;;;;;;;;;
entity_0777;Landagent;m;;;;;;;;;;;;;;;;;;;;Landagent;;;;;;;;;;;;
entity_0778;Tischler;m;;;;;;;;;;;;;;;;;;;;Tischler;;;;;;;;;;;;
entity_0779;Stuhlrichter;m;;;;;;;;;;;;;;;;;;;;Stuhlrichter;;;;;;;;;;;;
entity_0780;Spartakus;m;;;;;;;;;;;;;;;;;;;;Spartakus;;;;;;;;;;;;
entity_0781;deutsche Paupers in Philadelphia;u;;;x;x;group;;;;;;;;;;;;;;;deutsche Paupers;;;;;;;;;;;;
entity_0782;Max Anhorst;m;;;;;;;;;;;;;;;;;;;;;Anhorst;Anhorst;Anhorst;Anhorst;;Au Reste;Anhorst;;;;;
entity_0783;Mr. Wogan;m;;;;;;;;;;;;;;;;;;;;;Mr. Wogan;;;;;;Wogan;;Räuber Wogan;;;
entity_0784;Industrieritter;m;;;entity_0789, entity_0787, entity_0785, entity_0786, entity_0787, entity_0783, x;ein Industrieritter, zweiter Industrieritter, dritter Industrieritter, vierter Industrieritter, Mr. Wogan, x;group;;;;;;;;;;;;;;;;Industrieritter;;;;;;;;;;;
entity_0785;vierter Industrieritter;m;;;;;;;;;;;;;;;;;;;;;vierter Industrieritter;;;;;;;;;;;
entity_0786;dritter Industrieritter;m;;;;;;;;;;;;;;;;;;;;;dritter Industrieritter;;;;;;;;;;;
entity_0787;zweiter Industrieritter;m;;;;;;;;;;;;;;;;;;;;;zweiter Industrieritter;;;;;;;;;;;
entity_0788;Sheriff;m;;;;;;;;;;;;;;;;;;;;;Sheriff;;;;;;;;;;;
entity_0789;ein Industrieritter;m;;;;;;;;;;;;;;;;;;;;;ein Industrieritter;;;;;;;;;;;
entity_0790;John Stutering;m;;;;;;;;;;;;;;;;;;;;;John Stutering;;John Stutering;;;;John Stutering;;;;;
entity_0791;Hinterwäldler;m;;;x;x;group;;;;;;;;;;;;;;;;Hinterwäldler;;Hinterwäldler;;;;;;;;;
entity_0792;Anbauer;u;;;x;x;group;;;;;;;;;;;;;;;;Anbauer;;;;;;;;;;;
entity_0793;Publikum bei Auktion;mu;;;x;x;group;;;;;;;;;;;;;;;;Publikum bei Auktion;;;;;;;;;;;
entity_0794;freesoolers;u;;;x;x;group;;;;;;;;;;;;;;;;freesoolers;;;;;;;;;;;
entity_0795;fliegender Buchhändler vor Auktion;m;;;;;;;;;;;;;;;;;;;;;Buchhändler;;;;;;;;;;;
entity_0796;Anhorsts Frau;f;;;;;;;;;;;;;;;;;;;;;Anhorsts Frau;;;;;Au Restes Frau;;;;;;
entity_0797;Publikum vor Auktion;u;;;x;x;group;;;;;;;;;;;;;;;;Publikum;;;;;;;;;;;
entity_0798;Offizier mit dem Anhorst sich duelliert hat;m;;;;;;;;;;;;;;;;;;;;;Offizier;;;;;;;;;;;
entity_0799;Menschen unter Zeltwagen;u;;;x;x;group;;;;;;;;;;;;;;;;Menschen unter Zeltwagen;;;;;;;;;;;
entity_0800;Menschen in NeuLissabon;u;;;x;x;group;;;;;;;;;;;;;;;;Menschen in NeuLissabon;;;;;;;;;;;
entity_0801;einige erfahrene Landhändler;m;;;x;x;group;;;;;;;;;;;;;;;;einige erfahrene Landhändler;;;;;;;;;;;
entity_0802;erste Häuser in Cincinnati;u;;;x;x;group;;;;;;;;;;;;;;;;erste Häuser in Cincinnati;;;;;;;;;;;
entity_0803;Zuzügler;u;;;x;x;group;;;;;;;;;;;;;;;;Zuzügler;;;;;;;;;;;
entity_0804;Andere Anbauer;u;;;x;x;group;;;;;;;;;;;;;;;;Andere Anbauer;;;;;;;;;;;
entity_0805;Väter der Stadt;m;;;x;x;group;;;;;;;;;;;;;;;;Väter der Stadt;;;;;;;;;;;
entity_0806;Auktionsbeamte;m;;;x;x;group;;;;;;;;;;;;;;;;Auktionsbeamte;;;;;;;;;;;
entity_0807;BoweryJungen;m;;;x;x;group;;;;;;;;;;;;;;;;BoweryJungen;;;;;;;;;;;
entity_0808;Advocat;m;;;;;;;;;;;;;;;;;;;;;Advocat;;;;;;;;;;;
entity_0809;Anhorsts Kind;u;;;;;;;;;;;;;;;;;;;;;Anhorsts Kind;;;;;Au Restes Kind;;;;;;
entity_0810;Clerks;m;;;x;x;group;;;;;;;;;;;;;;;;Clerks;;;;;;;;;;;
entity_0811;Edmund Kean;m;;;;;;;;;;;;;;;;;;;;;Edmund Kean;;;;;;;;;;;
entity_0812;Friedrich von Hohenstaufen;m;;;;;;;;;;;;;;;;;;;;;Friedrich von Hohenstaufen;;;;;;;;;;;
entity_0813;John Bull;m;;;;;;;;;;;;;;;;;;;;;John Bull;;;;;;;;;;;
entity_0814;Geliebter;m;;;;;;;;;;;;;;;;;;;;;Geliebter;;;;;;;;;;;
entity_0815;Gäste der Trinkstube;u;;;x;x;group;;;;;;;;;;;;;;;;Gäste der Trinkstube;;;;;;;;;;;
entity_0816;Lord Nelson;m;;;;;;;;;;;;;;;;;;;;;Lord Nelson;;;;;;;;;;;
entity_0817;Maitresse;f;;;;;;;;;;;;;;;;;;;;;Maitresse;;;;;;;;;;;
entity_0818;König Lear;m;;;;;;;;;;;;;;;;;;;;;König Lear;;;;König Lear;;;;;;;
entity_0819;Mrs. Siddons;f;;;;;;;;;;;;;;;;;;;;;Mrs. Siddons;;;;;;;;;;;
entity_0820;Mitwerber;u;;;x;x;group;;;;;;;;;;;;;;;;Mitwerber;;;;;;;;;;;
entity_0821;Mr. Clahane;m;;;;;;;;;;;;;;;;;;;;;Mr. Clahane;;Mr. Clahane;Mr. Clahane;;;;;;;;
entity_0822;Lady Macbeth;f;;;;;;;;;;;;;;;;;;;;;Lady Macbeth;;;Lady Macbeth;;;;;;;;
entity_0823;Quäker;m;;;;;;;;;;;;;;;;;;;;;Quäker;;;;;;;;;;;
entity_0824;Wieder Andere Anbauer;u;;;x;x;group;;;;;;;;;;;;;;;;Wieder Andere Anbauer;;;;;;;;;;;
entity_0825;natürliche Tochter eines Großen;f;;;;;;;;;;;;;;;;;;;;;natürliche Tochter eines Groén;;;;;;;;;;;
entity_0826;Farmer;u;;;x;x;group;;;;;;;;;;;;;;;;;Farmer;;;;;;;;;;
entity_0827;Herr Rapp;m;;;;;;;;;;;;;;;;;;;;;;;Herr Rapp;Tischler Rapp;Tischler Rapp;;;;;;;
entity_0828;Lady Morgan;f;;;;;;;;;;;;;;;;;;;;;;;Lady Morgan;;;;;;;;;
entity_0829;Annette Ermar;f;;;;;;;;;;;;;;;;;;;;;;;Annette;Annette;Annette;Annette;Annette;;;;;
entity_0830;Reichsgraf von Tettan;m;;;;;nonfact;;;;;;;;;;;;;;;;;;Reichsgraf von Tettan;;;;;;;;;
entity_0831;Vater Ermar;m;;;;;;;;;;;;;;;;;;;;;;;Vater Ermar;Ermar;Vater Ermar;Vater Ermar;;;;;;
entity_0832;Michael Braubacher;m;;;;;;;;;;;;;;;;;;;;;;;Michael Braubacher;;;;;;;;;
entity_0833;Mr. Baine;m;;;;;;;;;;;;;;;;;;;;;;;Mr. Baine;;;;;;;;;
entity_0834;Frau Ermar;f;;;;;;;;;;;;;;;;;;;;;;;Mutter Ermar;Frau Ermar;Frau Ermar;Mutter Ermar;;;;;;
entity_0835;Kaufmann in Mercer;m;;;;;;;;;;;;;;;;;;;;;;;Kaufmann in Mercer;;;;;;;;;
entity_0836;Pater;m;;;;;;;;;;;;;;;;;;;;;;;Pater;;;;;;;;;
entity_0837;Reverend;m;;;;;;;;;;;;;;;;;;;;;;;Reverend;;Prediger der Methodistengemeinde;;Reverend Jeremias Windowshutter;;;;;
entity_0838;Sohn von Lady Morgan;m;;;;;;;;;;;;;;;;;;;;;;;Sohn von Lady Morgan;;;;;;;;;
entity_0839;zwei weitere Edelleute;m;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;zwei weitere Edelleute;;;;;;;;;
entity_0840;Reitknecht;m;;;;;;;;;;;;;;;;;;;;;;;Reitknecht;;;;;;;;;
entity_0841;zweiter Sohn von Lady Morgan;m;;;;;;;;;;;;;;;;;;;;;;;zweiter Sohn von Lady Morgan;;;;;;;;;
entity_0842;Gesellschaft deutscher Edelleute;u;;;entity_0830, entity_0839, x;Reichsgraf von Tettan, zwei weitere Edelleute, x;group, nonfact;;;;;;;;;;;;;;;;;;Gesellschaft deutscher Edelleute;;;;;;;;;
entity_0843;Richter;m;;;x;x;group;;;;;;;;;;;;;;;;;;Richter;;;;;;;;;
entity_0844;Gästinnen der Herzogin;f;;;x;x;group;;;;;;;;;;;;;;;;;;Gästinnen der Herzogin;;;;;;;;;
entity_0845;Mister Thorne;m;;;;;;;;;;;;;;;;;;;;;;;Mister Thorne;;;;;;;;;
entity_0846;Pittsburger Bürger;m;;;x;x;group;;;;;;;;;;;;;;;;;;Pittsburger Bürger;;;;;;;;;
entity_0847;Zimmerleute;m;;;x;x;group;;;;;;;;;;;;;;;;;;Zimmerleute;;;;;;;;;
entity_0848;Advokat von Mr. Baine;m;;;;;;;;;;;;;;;;;;;;;;;Advokat von Mr. Baine;;;;;;;;;
entity_0849;Waldnachbarn;u;;;x;x;group;;;;;;;;;;;;;;;;;;Waldnachbarn;;;;;;;;;
entity_0850;Herzogin von Livadien;f;;;;;;;;;;;;;;;;;;;;;;;Herzogin von Livadien;;;;;;;;;
entity_0851;Kenner;u;;;x;x;group;;;;;;;;;;;;;;;;;;Kenner;;;;;;;;;
entity_0852;Menschen im Gerichtssaal;u;;;x;x;group;;;;;;;;;;;;;;;;;;Menschen im Gerichtssaal;;;;;;;;;
entity_0853;Gäste der Herzogin;m;;;x;x;group;;;;;;;;;;;;;;;;;;Gäste der Herzogin;;;;;;;;;
entity_0854;Cavaliere;m;;;x;x;group;;;;;;;;;;;;;;;;;;Cavaliere;;;;;;;;;
entity_0855;Zeichner;m;;;;;;;;;;;;;;;;;;;;;;;Zeichner;;;;;;;;;
entity_0856;Bevölkerung von NeuLisbon;u;;;x;x;group;;;;;;;;;;;;;;;;;;Bevölkerung von NeuLisbon;;;;;;;;;
entity_0857;geistreiche Frau;f;;;;;;;;;;;;;;;;;;;;;;;geistreiche Frau;;;;;;;;;
entity_0858;Schwäger;m;;;x;x;group;;;;;;;;;;;;;;;;;;Schwäger;;;;;;;;;
entity_0859;Stallion;m;;;;;;;;;;;;;;;;;;;;;;;Stallion;;;;;;;;;
entity_0860;Präsident;m;;;;;;;;;;;;;;;;;;;;;;;Präsident;;;;;;;;;
entity_0861;Methodisten;u;;;;;;;;;;;;;;;;;;;;;;;Methodisten;;;;;;;;;
